Source	Target	prevalence_numMonths	prevalence_fractionMonths	Month_01	Month_02	Month_03	Month_04	Month_05	Month_06	Month_07	Month_08	Month_09	Month_10	Month_11	Month_12
bn_ASV_000080	bp_ASV_000170	40	33.3333333333333	90	80	60	0	0	0	0	0	0	0	80	90
bn_ASV_000080	bp_ASV_000193	43	35.8333333333333	90	80	70	10	10	0	0	0	0	10	70	90
bn_ASV_000080	bp_ASV_000213	40	33.3333333333333	90	80	70	0	0	0	0	0	0	0	80	80
bn_ASV_000080	bp_ASV_000244	41	34.1666666666667	70	80	50	10	0	0	0	0	0	40	80	80
bn_ASV_000080	bp_ASV_000311	39	32.5	80	60	40	10	0	0	0	0	0	40	70	90
bn_ASV_000080	en_ASV_00053	55	45.8333333333333	90	80	70	30	20	20	20	0	0	60	70	90
bn_ASV_000080	en_ASV_00092	52	43.3333333333333	90	80	80	40	20	30	0	0	10	10	70	90
bn_ASV_000080	en_ASV_00197	46	38.3333333333333	90	70	70	0	0	30	10	20	20	40	50	60
bn_ASV_000080	en_ASV_00472	60	50	90	80	60	40	30	30	0	20	30	50	80	90
bn_ASV_000080	en_ASV_00547	50	41.6666666666667	80	60	60	20	20	40	0	0	0	40	90	90
bn_ASV_000080	en_ASV_00570	45	37.5	90	80	70	0	0	0	0	0	0	40	80	90
bn_ASV_000080	en_ASV_00636	46	38.3333333333333	90	80	80	10	0	0	0	0	0	50	70	80
bn_ASV_000080	en_ASV_00683	43	35.8333333333333	90	60	70	0	0	0	0	0	10	30	80	90
bn_ASV_000080	en_ASV_00715	41	34.1666666666667	90	70	70	30	0	0	0	0	0	20	70	60
bn_ASV_000080	en_ASV_01063	44	36.6666666666667	70	60	60	40	10	40	0	0	0	10	70	80
bn_ASV_000080	en_ASV_01180	40	33.3333333333333	80	60	60	20	20	20	0	0	0	0	60	80
bn_ASV_000080	ep_ASV_00018	44	36.6666666666667	90	80	50	30	10	10	0	0	0	10	80	80
bn_ASV_000080	ep_ASV_00029	45	37.5	80	80	60	30	20	0	0	0	0	40	50	90
bn_ASV_000083	bp_ASV_000070	59	49.1666666666667	10	0	80	50	90	80	100	60	30	70	10	10
bn_ASV_000087	bn_ASV_000001	101	84.1666666666667	100	80	70	30	60	100	100	100	100	100	90	80
bn_ASV_000087	bn_ASV_000012	100	83.3333333333333	100	70	50	30	60	100	100	100	100	100	100	90
bn_ASV_000087	bn_ASV_000020	89	74.1666666666667	100	70	70	30	20	50	70	90	100	100	100	90
bn_ASV_000087	bn_ASV_000025	81	67.5	60	30	20	30	40	90	100	90	100	100	90	60
bn_ASV_000087	bn_ASV_000032	85	70.8333333333333	80	80	70	30	60	80	80	60	70	70	90	80
bn_ASV_000087	bn_ASV_000036	70	58.3333333333333	80	80	70	30	60	90	10	0	50	80	70	80
bn_ASV_000087	bn_ASV_000038	73	60.8333333333333	80	70	70	30	60	80	70	20	50	70	90	40
bn_ASV_000087	bn_ASV_000078	62	51.6666666666667	90	80	70	20	60	80	20	0	10	30	90	70
bn_ASV_000087	bn_ASV_000079	64	53.3333333333333	60	0	0	30	20	40	100	80	80	90	70	70
bn_ASV_000087	bn_ASV_000124	59	49.1666666666667	90	80	70	30	20	40	0	10	40	60	80	70
bn_ASV_000087	bn_ASV_000245	50	41.6666666666667	0	0	20	0	0	10	80	100	100	100	60	30
bn_ASV_000087	bp_ASV_000001	88	73.3333333333333	100	40	30	30	50	100	90	100	90	90	90	70
bn_ASV_000087	bp_ASV_000087	78	65	80	20	20	20	30	100	90	90	90	90	90	60
bn_ASV_000087	bp_ASV_000116	56	46.6666666666667	10	0	10	0	50	80	80	90	80	80	70	10
bn_ASV_000087	en_ASV_00161	52	43.3333333333333	40	30	0	0	0	0	30	80	90	100	90	60
bn_ASV_000088	bn_ASV_000078	65	54.1666666666667	90	100	100	50	40	50	10	0	10	20	90	90
bn_ASV_000088	bn_ASV_000193	52	43.3333333333333	100	100	90	50	0	0	0	0	0	0	90	90
bn_ASV_000088	bn_ASV_000244	57	47.5	100	100	100	10	0	0	0	20	20	50	80	90
bn_ASV_000088	bn_ASV_000252	48	40	90	80	100	0	0	0	0	0	0	30	80	100
bn_ASV_000088	bp_ASV_000026	75	62.5	90	90	100	70	40	30	10	40	40	70	80	90
bn_ASV_000088	bp_ASV_000080	69	57.5	100	100	90	40	40	30	10	0	30	70	90	90
bn_ASV_000088	bp_ASV_000088	67	55.8333333333333	100	100	90	60	10	10	10	20	30	60	90	90
bn_ASV_000088	bp_ASV_000102	57	47.5	100	100	80	30	10	10	0	0	0	60	90	90
bn_ASV_000088	bp_ASV_000146	71	59.1666666666667	100	100	90	30	30	40	10	30	30	70	90	90
bn_ASV_000088	bp_ASV_000213	49	40.8333333333333	100	100	90	0	0	0	0	0	0	20	90	90
bn_ASV_000088	bp_ASV_000230	51	42.5	90	100	80	50	10	10	0	0	0	30	70	70
bn_ASV_000088	bp_ASV_000244	49	40.8333333333333	80	100	60	10	0	0	0	0	10	50	90	90
bn_ASV_000088	bp_ASV_000311	45	37.5	90	70	50	10	0	0	0	0	0	50	80	100
bn_ASV_000088	en_ASV_00206	67	55.8333333333333	100	90	90	60	30	30	0	10	30	50	100	80
bn_ASV_000088	en_ASV_00504	47	39.1666666666667	90	70	60	20	30	0	0	0	0	40	70	90
bn_ASV_000088	en_ASV_00547	60	50	100	80	80	40	20	30	0	0	0	50	100	100
bn_ASV_000088	en_ASV_00583	46	38.3333333333333	90	100	100	50	10	20	0	0	0	0	40	50
bn_ASV_000088	en_ASV_00636	52	43.3333333333333	100	100	90	10	0	0	0	0	10	50	80	80
bn_ASV_000088	en_ASV_00983	53	44.1666666666667	100	90	100	20	10	0	0	10	0	20	90	90
bn_ASV_000088	en_ASV_01063	50	41.6666666666667	90	70	80	70	0	30	0	0	0	10	70	80
bn_ASV_000088	ep_ASV_00018	56	46.6666666666667	100	100	70	60	20	10	0	0	0	20	90	90
bn_ASV_000088	ep_ASV_00037	66	55	100	100	80	40	20	20	10	10	20	70	90	100
bn_ASV_000089	bn_ASV_000001	69	57.5	80	90	100	40	70	50	0	30	40	40	80	70
bn_ASV_000089	bn_ASV_000078	61	50.8333333333333	80	100	100	60	60	50	0	0	0	10	80	70
bn_ASV_000089	bn_ASV_000088	64	53.3333333333333	80	100	100	60	20	30	0	20	20	40	90	80
bn_ASV_000089	bn_ASV_000193	47	39.1666666666667	80	100	90	50	0	0	0	0	0	0	80	70
bn_ASV_000089	bn_ASV_000213	43	35.8333333333333	80	90	70	20	0	0	0	0	0	0	90	80
bn_ASV_000089	bn_ASV_000230	48	40	80	100	100	40	20	0	0	0	0	0	70	70
bn_ASV_000089	bn_ASV_000331	44	36.6666666666667	80	70	90	10	0	40	0	0	0	20	70	60
bn_ASV_000089	bn_ASV_000333	41	34.1666666666667	70	90	90	30	0	0	0	0	0	0	70	60
bn_ASV_000089	bn_ASV_000398	39	32.5	70	90	90	50	0	0	0	0	0	0	30	60
bn_ASV_000089	bn_ASV_000411	38	31.6666666666667	80	70	70	30	0	0	0	0	0	20	50	60
bn_ASV_000089	bp_ASV_000017	53	44.1666666666667	80	100	90	70	40	20	0	0	10	10	50	60
bn_ASV_000089	bp_ASV_000036	64	53.3333333333333	60	100	90	70	60	50	0	0	30	40	70	70
bn_ASV_000089	bp_ASV_000089	54	45	70	90	80	60	10	10	0	0	30	40	70	80
bn_ASV_000089	en_ASV_00016	51	42.5	80	100	100	60	30	10	0	0	0	0	80	50
bn_ASV_000089	en_ASV_00112	58	48.3333333333333	80	90	90	70	40	50	0	0	0	20	70	70
bn_ASV_000089	ep_ASV_00350	42	35	60	90	70	40	10	0	0	0	10	10	60	70
bn_ASV_000091	bn_ASV_000007	87	72.5	90	90	80	70	20	70	60	60	80	70	80	100
bn_ASV_000091	bn_ASV_000008	87	72.5	90	90	80	70	20	70	60	60	80	70	80	100
bn_ASV_000091	bn_ASV_000010	87	72.5	90	90	80	70	20	70	60	60	80	70	80	100
bn_ASV_000091	bn_ASV_000026	84	70	90	90	80	70	20	70	60	50	70	70	80	90
bn_ASV_000091	bn_ASV_000037	63	52.5	90	90	80	70	10	50	10	0	0	50	80	100
bn_ASV_000091	bn_ASV_000073	51	42.5	90	90	80	50	10	0	0	0	0	10	80	100
bn_ASV_000091	bn_ASV_000080	65	54.1666666666667	90	80	80	30	20	40	30	20	30	60	80	90
bn_ASV_000091	bn_ASV_000092	77	64.1666666666667	90	90	80	60	20	60	30	50	50	60	80	100
bn_ASV_000091	bn_ASV_000102	66	55	80	80	80	60	20	60	30	10	30	30	80	100
bn_ASV_000091	bn_ASV_000115	66	55	70	70	60	30	20	60	50	40	50	50	80	80
bn_ASV_000091	bn_ASV_000125	76	63.3333333333333	90	90	80	60	20	70	50	50	30	70	70	80
bn_ASV_000091	bn_ASV_000133	77	64.1666666666667	90	90	70	70	20	50	40	50	50	70	80	90
bn_ASV_000091	bn_ASV_000146	70	58.3333333333333	80	80	60	20	20	60	50	50	50	60	80	90
bn_ASV_000091	bn_ASV_000155	74	61.6666666666667	80	80	80	70	20	70	60	10	40	60	80	90
bn_ASV_000091	bn_ASV_000184	65	54.1666666666667	90	90	70	50	20	70	40	0	20	30	80	90
bn_ASV_000091	bn_ASV_000193	47	39.1666666666667	90	90	80	40	0	0	0	0	0	0	80	90
bn_ASV_000091	bn_ASV_000210	45	37.5	80	80	80	40	20	0	0	0	0	0	70	80
bn_ASV_000091	bn_ASV_000221	69	57.5	90	90	70	30	10	30	40	30	50	70	80	100
bn_ASV_000091	bn_ASV_000222	44	36.6666666666667	90	90	80	0	0	20	0	0	0	20	60	80
bn_ASV_000091	bn_ASV_000230	49	40.8333333333333	90	90	80	40	20	0	0	0	0	0	80	90
bn_ASV_000091	bn_ASV_000240	68	56.6666666666667	80	80	80	50	20	40	30	40	50	50	80	80
bn_ASV_000091	bn_ASV_000289	61	50.8333333333333	80	60	50	0	20	50	40	30	40	70	80	90
bn_ASV_000091	bn_ASV_000308	47	39.1666666666667	80	80	80	30	10	30	0	0	0	10	60	90
bn_ASV_000091	bn_ASV_000331	51	42.5	90	70	70	10	10	40	20	0	0	50	70	80
bn_ASV_000091	bn_ASV_000348	46	38.3333333333333	90	70	70	20	20	40	0	0	0	0	70	80
bn_ASV_000091	bn_ASV_000426	45	37.5	70	50	40	10	20	60	40	10	10	20	50	70
bn_ASV_000091	bp_ASV_000041	75	62.5	80	80	60	60	20	60	50	40	60	70	70	100
bn_ASV_000091	bp_ASV_000073	52	43.3333333333333	90	90	70	60	0	0	0	0	10	30	70	100
bn_ASV_000091	bp_ASV_000080	59	49.1666666666667	80	80	70	50	20	20	30	0	50	70	50	70
bn_ASV_000091	bp_ASV_000102	53	44.1666666666667	90	90	70	40	0	20	0	0	20	40	70	90
bn_ASV_000091	bp_ASV_000289	52	43.3333333333333	80	70	60	30	0	10	10	10	60	50	70	70
bn_ASV_000091	en_ASV_00247	64	53.3333333333333	80	70	60	10	0	30	60	40	60	70	70	90
bn_ASV_000091	en_ASV_00402	70	58.3333333333333	90	80	70	30	10	50	60	30	50	60	80	90
bn_ASV_000091	en_ASV_00472	64	53.3333333333333	90	90	60	50	20	30	0	40	40	60	70	90
bn_ASV_000091	en_ASV_00547	53	44.1666666666667	90	70	70	40	10	40	0	0	10	40	70	90
bn_ASV_000091	en_ASV_00570	46	38.3333333333333	90	90	70	10	0	0	0	0	0	40	70	90
bn_ASV_000091	en_ASV_00636	48	40	90	90	80	10	0	0	0	0	20	50	70	70
bn_ASV_000091	en_ASV_00683	47	39.1666666666667	90	70	70	20	0	0	0	0	10	30	80	100
bn_ASV_000091	en_ASV_01234	49	40.8333333333333	90	70	70	40	10	40	0	0	0	10	70	90
bn_ASV_000091	ep_ASV_00037	63	52.5	90	90	60	30	0	40	30	10	50	60	70	100
bn_ASV_000092	bn_ASV_000007	82	68.3333333333333	90	90	80	70	50	60	30	50	50	60	90	100
bn_ASV_000092	bn_ASV_000026	80	66.6666666666667	90	90	80	70	50	60	30	50	40	60	90	90
bn_ASV_000092	bn_ASV_000037	66	55	90	90	80	70	40	50	10	0	0	40	90	100
bn_ASV_000092	bn_ASV_000039	57	47.5	90	90	80	60	40	20	0	0	0	0	90	100
bn_ASV_000092	bn_ASV_000059	63	52.5	90	90	80	60	50	40	0	0	20	10	90	100
bn_ASV_000092	bn_ASV_000073	54	45	90	90	80	50	30	0	0	0	0	10	90	100
bn_ASV_000092	bn_ASV_000078	65	54.1666666666667	90	90	80	60	50	60	10	0	10	20	90	90
bn_ASV_000092	bn_ASV_000088	70	58.3333333333333	90	90	80	60	30	40	10	30	30	50	90	100
bn_ASV_000092	bn_ASV_000089	64	53.3333333333333	80	90	80	60	40	50	0	30	30	20	80	80
bn_ASV_000092	bn_ASV_000102	68	56.6666666666667	90	80	80	60	30	60	20	10	30	30	90	100
bn_ASV_000092	bn_ASV_000107	48	40	90	90	80	40	30	0	0	0	0	10	60	80
bn_ASV_000092	bn_ASV_000115	66	55	70	80	60	50	30	60	20	40	30	60	80	80
bn_ASV_000092	bn_ASV_000125	72	60	90	90	80	60	30	60	30	50	20	60	70	80
bn_ASV_000092	bn_ASV_000133	73	60.8333333333333	90	90	70	70	30	40	20	50	30	60	90	90
bn_ASV_000092	bn_ASV_000146	70	58.3333333333333	80	80	60	30	50	60	20	50	30	60	90	90
bn_ASV_000092	bn_ASV_000151	65	54.1666666666667	90	90	70	70	50	60	10	0	10	30	80	90
bn_ASV_000092	bn_ASV_000155	72	60	90	80	80	70	30	60	30	10	30	60	90	90
bn_ASV_000092	bn_ASV_000170	44	36.6666666666667	90	90	80	10	0	0	0	0	0	0	80	90
bn_ASV_000092	bn_ASV_000184	63	52.5	90	90	70	50	20	60	20	0	20	30	90	90
bn_ASV_000092	bn_ASV_000193	49	40.8333333333333	90	90	80	50	0	0	0	0	0	0	90	90
bn_ASV_000092	bn_ASV_000210	49	40.8333333333333	90	80	80	50	40	0	0	0	0	0	70	80
bn_ASV_000092	bn_ASV_000213	46	38.3333333333333	90	90	70	20	0	0	0	0	0	0	90	100
bn_ASV_000092	bn_ASV_000226	44	36.6666666666667	90	90	80	10	0	0	0	0	0	0	70	100
bn_ASV_000092	bn_ASV_000230	50	41.6666666666667	90	90	80	40	30	0	0	0	0	0	80	90
bn_ASV_000092	bn_ASV_000232	43	35.8333333333333	80	70	70	40	0	0	0	0	0	0	80	90
bn_ASV_000092	bn_ASV_000240	67	55.8333333333333	80	80	80	50	50	40	10	40	30	50	80	80
bn_ASV_000092	bn_ASV_000244	51	42.5	90	90	80	10	0	0	0	30	10	30	80	90
bn_ASV_000092	bn_ASV_000262	44	36.6666666666667	50	60	40	30	30	20	0	0	0	50	80	80
bn_ASV_000092	bn_ASV_000289	59	49.1666666666667	90	60	50	0	30	50	20	30	30	60	80	90
bn_ASV_000092	bn_ASV_000308	49	40.8333333333333	90	80	80	40	10	30	0	0	0	10	60	90
bn_ASV_000092	bn_ASV_000331	51	42.5	90	70	70	10	10	40	20	0	0	40	80	80
bn_ASV_000092	bn_ASV_000348	46	38.3333333333333	90	70	70	20	20	40	0	0	0	0	70	80
bn_ASV_000092	bn_ASV_000361	44	36.6666666666667	80	80	50	30	0	0	0	0	0	20	80	100
bn_ASV_000092	bn_ASV_000406	43	35.8333333333333	70	50	30	0	30	0	0	30	10	30	90	90
bn_ASV_000092	bn_ASV_000426	45	37.5	80	60	40	10	20	60	10	10	10	20	50	80
bn_ASV_000092	bn_ASV_000511	42	35	80	80	40	0	20	10	0	0	0	10	90	90
bn_ASV_000092	bp_ASV_000039	55	45.8333333333333	90	90	70	70	10	20	10	0	10	0	80	100
bn_ASV_000092	bp_ASV_000041	70	58.3333333333333	80	80	60	60	40	50	20	30	40	60	80	100
bn_ASV_000092	bp_ASV_000059	57	47.5	90	90	80	60	20	0	10	0	10	30	80	100
bn_ASV_000092	bp_ASV_000080	63	52.5	80	80	70	50	40	20	20	0	40	60	80	90
bn_ASV_000092	bp_ASV_000088	59	49.1666666666667	90	90	70	60	10	0	10	10	40	40	80	90
bn_ASV_000092	bp_ASV_000102	54	45	90	90	70	40	10	20	0	0	20	30	80	90
bn_ASV_000092	bp_ASV_000193	47	39.1666666666667	90	90	70	10	10	0	0	0	10	20	70	100
bn_ASV_000092	bp_ASV_000210	45	37.5	80	90	70	60	10	0	0	0	10	10	60	60
bn_ASV_000092	bp_ASV_000230	48	40	80	90	60	60	20	0	10	0	10	20	60	70
bn_ASV_000092	bp_ASV_000284	51	42.5	60	40	60	50	40	30	10	0	30	30	80	80
bn_ASV_000092	en_ASV_00016	53	44.1666666666667	90	90	80	70	30	10	0	0	10	0	80	70
bn_ASV_000092	en_ASV_00053	60	50	90	90	70	30	40	20	20	0	10	60	70	100
bn_ASV_000092	en_ASV_00092	57	47.5	90	90	80	60	30	30	0	0	20	10	70	90
bn_ASV_000092	en_ASV_00472	68	56.6666666666667	90	90	60	60	50	30	0	30	40	50	80	100
bn_ASV_000092	en_ASV_00547	57	47.5	90	70	70	30	30	40	0	0	10	40	90	100
bn_ASV_000092	en_ASV_00570	47	39.1666666666667	90	90	70	10	0	0	0	0	0	30	80	100
bn_ASV_000092	en_ASV_00636	50	41.6666666666667	90	90	80	20	10	0	0	0	10	50	70	80
bn_ASV_000092	en_ASV_00683	46	38.3333333333333	90	70	70	10	0	0	0	0	10	30	80	100
bn_ASV_000092	en_ASV_00715	44	36.6666666666667	90	80	70	40	0	0	0	0	0	20	70	70
bn_ASV_000092	en_ASV_00983	48	40	90	80	80	10	10	0	10	10	0	20	80	90
bn_ASV_000092	en_ASV_01063	48	40	80	70	70	50	10	40	0	0	0	10	70	80
bn_ASV_000092	ep_ASV_00018	50	41.6666666666667	90	90	50	50	10	10	0	0	20	10	80	90
bn_ASV_000092	ep_ASV_00029	51	42.5	80	90	60	60	30	0	0	0	10	30	50	100
bn_ASV_000092	ep_ASV_00037	61	50.8333333333333	90	90	60	40	10	30	30	10	20	50	80	100
bn_ASV_000092	ep_ASV_00127	49	40.8333333333333	90	80	60	40	0	0	0	0	20	40	70	90
bn_ASV_000095	bn_ASV_000010	93	77.5	90	90	60	50	70	80	90	80	70	70	90	90
bn_ASV_000096	bn_ASV_000001	75	62.5	60	70	40	30	50	60	80	60	80	70	70	80
bn_ASV_000096	bn_ASV_000010	83	69.1666666666667	60	70	40	40	50	70	90	70	80	70	90	100
bn_ASV_000096	bn_ASV_000052	69	57.5	60	50	0	10	30	70	80	60	80	70	90	90
bn_ASV_000096	bn_ASV_000054	53	44.1666666666667	0	0	0	10	30	70	80	70	80	70	70	50
bn_ASV_000096	bn_ASV_000062	48	40	0	0	0	0	0	50	80	70	80	70	80	50
bn_ASV_000096	bn_ASV_000079	54	45	30	0	0	10	30	40	90	60	60	70	70	80
bn_ASV_000096	bn_ASV_000095	77	64.1666666666667	60	60	30	30	50	70	90	60	70	70	90	90
bn_ASV_000096	bn_ASV_000097	48	40	0	20	0	0	30	70	90	60	70	50	50	40
bn_ASV_000096	bn_ASV_000134	46	38.3333333333333	40	20	0	0	0	0	50	60	70	70	70	80
bn_ASV_000096	bn_ASV_000156	47	39.1666666666667	0	0	0	10	30	70	70	60	70	70	60	30
bn_ASV_000096	bp_ASV_000001	67	55.8333333333333	60	30	10	20	40	70	80	60	70	70	80	80
bn_ASV_000096	en_ASV_00628	55	45.8333333333333	30	50	0	40	10	40	60	60	60	70	80	50
bn_ASV_000096	en_ASV_01163	45	37.5	0	30	10	30	30	30	70	50	60	50	50	40
bn_ASV_000097	bn_ASV_000028	48	40	0	0	0	0	50	70	90	70	60	60	50	30
bn_ASV_000097	bn_ASV_000054	49	40.8333333333333	0	0	0	0	30	70	80	80	70	60	60	40
bn_ASV_000097	bn_ASV_000064	39	32.5	0	0	0	0	50	70	80	60	60	20	50	0
bn_ASV_000097	bn_ASV_000077	51	42.5	0	0	0	0	50	70	90	80	60	60	60	40
bn_ASV_000097	bn_ASV_000143	32	26.6666666666667	0	0	0	0	50	70	70	50	40	40	0	0
bn_ASV_000097	bn_ASV_000156	45	37.5	0	0	0	0	50	70	70	70	60	50	50	30
bn_ASV_000097	bn_ASV_000362	30	25	0	0	0	0	10	50	80	60	40	50	10	0
bn_ASV_000097	bp_ASV_000001	51	42.5	0	30	0	0	50	70	80	80	60	50	50	40
bn_ASV_000097	en_ASV_00102	44	36.6666666666667	0	0	0	0	40	60	80	70	50	50	50	40
bn_ASV_000097	en_ASV_00207	37	30.8333333333333	0	0	0	0	30	50	80	60	50	50	40	10
bn_ASV_000097	ep_ASV_00288	33	27.5	0	0	0	0	40	60	60	70	40	50	10	0
bn_ASV_000098	bn_ASV_000009	57	47.5	50	70	70	50	80	60	40	0	0	30	60	60
bn_ASV_000098	ep_ASV_00032	40	33.3333333333333	50	70	60	50	50	10	10	0	0	10	40	50
bn_ASV_000102	bn_ASV_000078	63	52.5	80	90	100	70	30	60	10	0	10	0	90	90
bn_ASV_000102	bn_ASV_000088	68	56.6666666666667	100	90	100	60	20	40	10	10	20	30	100	100
bn_ASV_000102	bn_ASV_000089	60	50	70	90	100	60	30	50	0	10	10	10	90	80
bn_ASV_000102	bn_ASV_000133	67	55.8333333333333	90	80	90	70	30	40	30	10	20	30	90	90
bn_ASV_000102	bn_ASV_000146	64	53.3333333333333	90	80	70	30	30	60	30	10	20	30	100	90
bn_ASV_000102	bn_ASV_000155	71	59.1666666666667	100	90	100	70	30	60	30	10	10	30	90	90
bn_ASV_000102	bn_ASV_000184	61	50.8333333333333	90	80	70	60	20	60	30	0	10	10	90	90
bn_ASV_000102	bn_ASV_000193	51	42.5	100	90	90	50	0	0	0	0	0	0	90	90
bn_ASV_000102	bn_ASV_000197	42	35	90	80	90	30	30	0	0	0	0	20	20	60
bn_ASV_000102	bn_ASV_000213	47	39.1666666666667	90	80	70	30	0	0	0	0	0	0	100	100
bn_ASV_000102	bn_ASV_000230	51	42.5	80	90	100	50	20	0	0	0	0	0	80	90
bn_ASV_000102	bn_ASV_000244	51	42.5	100	90	100	10	0	0	0	10	10	20	80	90
bn_ASV_000102	bn_ASV_000252	46	38.3333333333333	90	80	100	0	0	0	0	0	0	10	80	100
bn_ASV_000102	bn_ASV_000280	41	34.1666666666667	100	90	100	0	0	0	0	0	0	0	30	90
bn_ASV_000102	bn_ASV_000302	39	32.5	80	90	90	20	0	0	0	0	0	0	30	80
bn_ASV_000102	bn_ASV_000331	53	44.1666666666667	100	60	90	10	10	40	20	0	0	30	80	90
bn_ASV_000102	bn_ASV_000333	40	33.3333333333333	70	80	90	30	0	0	0	0	0	0	70	60
bn_ASV_000102	bn_ASV_000361	44	36.6666666666667	80	80	60	30	0	0	0	0	0	10	80	100
bn_ASV_000102	bn_ASV_000380	41	34.1666666666667	70	60	40	0	10	0	0	0	20	20	90	100
bn_ASV_000102	bn_ASV_000398	44	36.6666666666667	90	90	90	50	0	0	0	0	0	0	40	80
bn_ASV_000102	bn_ASV_000406	41	34.1666666666667	70	50	30	0	30	0	0	10	10	30	90	90
bn_ASV_000102	bn_ASV_000474	42	35	70	60	40	40	30	0	0	0	10	10	70	90
bn_ASV_000102	bp_ASV_000059	56	46.6666666666667	90	90	100	60	10	0	0	0	0	20	90	100
bn_ASV_000102	bp_ASV_000080	62	51.6666666666667	90	90	80	50	40	20	20	0	20	30	90	90
bn_ASV_000102	bp_ASV_000088	60	50	100	90	90	60	10	0	10	10	20	30	90	90
bn_ASV_000102	bp_ASV_000102	53	44.1666666666667	100	90	80	40	0	20	0	0	10	10	90	90
bn_ASV_000102	bp_ASV_000146	63	52.5	100	90	90	40	30	40	10	0	20	30	90	90
bn_ASV_000102	bp_ASV_000213	47	39.1666666666667	100	90	90	10	0	0	0	0	0	0	90	90
bn_ASV_000102	bp_ASV_000230	48	40	90	90	80	60	10	0	0	0	0	10	70	70
bn_ASV_000102	bp_ASV_000244	45	37.5	80	90	60	10	0	0	0	0	0	30	90	90
bn_ASV_000102	bp_ASV_000311	42	35	90	70	50	10	0	0	0	0	0	20	80	100
bn_ASV_000102	en_ASV_00016	57	47.5	100	90	100	80	20	10	0	0	10	0	90	70
bn_ASV_000102	en_ASV_00053	61	50.8333333333333	100	90	90	30	30	20	30	0	10	30	80	100
bn_ASV_000102	en_ASV_00092	62	51.6666666666667	100	90	100	80	20	30	0	0	10	10	80	100
bn_ASV_000102	en_ASV_00112	64	53.3333333333333	90	80	90	80	30	60	20	0	0	10	90	90
bn_ASV_000102	en_ASV_00206	61	50.8333333333333	100	80	90	60	30	40	0	0	10	20	100	80
bn_ASV_000102	en_ASV_00504	42	35	90	60	60	30	10	0	0	0	0	10	70	90
bn_ASV_000102	en_ASV_00547	58	48.3333333333333	90	70	80	40	20	40	0	0	10	30	100	100
bn_ASV_000102	en_ASV_00583	46	38.3333333333333	90	90	100	50	10	30	0	0	0	0	40	50
bn_ASV_000102	en_ASV_00636	50	41.6666666666667	100	90	90	20	0	0	0	0	10	30	80	80
bn_ASV_000102	en_ASV_00879	40	33.3333333333333	100	80	70	0	0	0	0	0	0	0	60	90
bn_ASV_000102	en_ASV_00983	48	40	90	80	100	20	0	0	0	0	0	10	90	90
bn_ASV_000102	en_ASV_01063	50	41.6666666666667	80	60	80	60	10	40	0	0	0	10	70	90
bn_ASV_000102	en_ASV_01073	42	35	80	60	100	0	10	0	0	0	0	20	70	80
bn_ASV_000102	en_ASV_01138	39	32.5	80	60	40	20	0	0	0	0	0	20	70	100
bn_ASV_000102	ep_ASV_00018	54	45	100	90	70	50	20	10	0	0	10	10	90	90
bn_ASV_000102	ep_ASV_00037	57	47.5	90	90	80	30	10	30	20	0	10	20	90	100
bn_ASV_000102	ep_ASV_00246	41	34.1666666666667	100	80	70	10	0	0	0	0	0	0	60	90
bn_ASV_000104	bn_ASV_000078	53	44.1666666666667	60	90	80	50	50	30	0	0	10	20	80	60
bn_ASV_000104	bn_ASV_000089	60	50	60	90	80	60	50	20	0	30	30	30	90	60
bn_ASV_000104	bn_ASV_000133	63	52.5	60	90	80	60	30	20	30	30	40	50	80	60
bn_ASV_000104	bp_ASV_000089	48	40	60	80	60	50	0	20	10	0	40	30	70	60
bn_ASV_000107	bn_ASV_000060	45	37.5	70	70	60	50	40	0	0	0	0	20	60	80
bn_ASV_000107	bn_ASV_000088	59	49.1666666666667	100	100	90	50	30	0	0	0	0	30	90	100
bn_ASV_000107	bn_ASV_000102	54	45	100	90	90	50	20	0	0	0	0	0	90	100
bn_ASV_000107	bn_ASV_000193	50	41.6666666666667	100	100	90	40	0	0	0	0	0	0	80	90
bn_ASV_000107	bn_ASV_000213	47	39.1666666666667	90	90	70	30	0	0	0	0	0	0	90	100
bn_ASV_000107	bn_ASV_000226	45	37.5	90	90	90	10	0	0	0	0	0	0	70	100
bn_ASV_000107	bn_ASV_000230	49	40.8333333333333	90	100	90	30	10	0	0	0	0	0	80	90
bn_ASV_000107	bn_ASV_000244	50	41.6666666666667	100	100	90	10	0	0	0	0	0	30	80	90
bn_ASV_000107	bn_ASV_000252	46	38.3333333333333	90	80	90	0	0	0	0	0	0	20	80	100
bn_ASV_000107	bn_ASV_000257	38	31.6666666666667	90	60	20	0	0	0	0	0	0	20	90	100
bn_ASV_000107	bn_ASV_000265	50	41.6666666666667	80	70	70	40	40	0	0	0	0	30	80	90
bn_ASV_000107	bn_ASV_000280	40	33.3333333333333	100	90	90	0	0	0	0	0	0	0	30	90
bn_ASV_000107	bn_ASV_000298	35	29.1666666666667	90	30	40	0	0	0	0	0	0	0	90	100
bn_ASV_000107	bn_ASV_000302	39	32.5	90	100	80	10	0	0	0	0	0	0	30	80
bn_ASV_000107	bn_ASV_000331	39	32.5	90	70	70	0	0	0	0	0	0	10	70	80
bn_ASV_000107	bn_ASV_000333	39	32.5	70	90	80	20	0	0	0	0	0	0	70	60
