Sample	num_nodes	num_edges	edge_density	num_pos_edges	portion_pos_edges	num_neg_edges	portion_neg_edges	average_pos_association_strength	average_neg_association_strength	transitivity_global_clusering_coef	transitivity_ave_clustering_coef_mean_local	ave_path_length	diameter	mean_degree	degreecentralization	assortativity_nominal_EukProk	assortativity_nominal_Sizefraction	assortativity_degree	ave_node_betweenness	ave_edge_betweenness	betweennesscentralization	ave_closeness	closenesscentralization	closenesscentralization_disconnected_graphs	closenesscentralization_disconnected_graphs_normalized	count_nano	count_pico	count_euk	count_bac	count_en	count_ep	count_bn	count_bp	fraction_nano	fraction_pico	fraction_euk	fraction_bac	fraction_en	fraction_ep	fraction_bn	fraction_bp
BL0501	394	11968	0.154583381769804	11905	0.994735962566845	63	0.00526403743315508	0.6148613349853	-0.560366873015873	0.644501641588758	0.641135891090847	2.46118286879674	8	60.751269035533	0.336510765812893	0.0871333636312382	0.247963331311893	0.140642711853846	272.766497461929	15.1253342245989	0.0585762014751785	0.000200221653328049	0.0138831883089762	185.028492869229	0.470810414425519	205	189	181	213	87	94	118	95	52.0304568527919	47.9695431472081	45.9390862944162	54.0609137055838	22.0812182741117	23.8578680203046	29.9492385786802	24.1116751269036
BL0502	407	11794	0.142748211713729	11726	0.994234356452433	68	0.00576564354756656	0.614172459235886	-0.560842779411765	0.643344924284913	0.636410156880961	2.54033501588097	8	57.955773955774	0.320305975478389	0.102095439514074	0.250516670828328	0.1546983115866	287.164619164619	16.3433101577073	0.0560425417183155	0.000121570220401966	0.00821363240999072	180.998326898327	0.445808686941692	279	128	152	255	110	42	169	86	68.5503685503685	31.4496314496315	37.3464373464373	62.6535626535627	27.027027027027	10.3194103194103	41.5233415233415	21.1302211302211
BL0503	273	4952	0.133376427494075	4857	0.980815831987076	95	0.0191841680129241	0.623504520280008	-0.564477357894737	0.681908548707754	0.659006475117674	2.6194012396211	6	36.2783882783883	0.278388278388278	0.125367509046954	0.553416575779988	0.387045598626951	202.893772893773	18.0924878836834	0.106279643259653	0.000261201228933759	0.0150786610977816	116.694627594628	0.429024366156719	151	122	80	193	69	11	82	111	55.3113553113553	44.6886446886447	29.3040293040293	70.6959706959707	25.2747252747253	4.02930402930403	30.03663003663	40.6593406593407
BL0504	173	1464	0.0984003226240086	1422	0.971311475409836	42	0.0286885245901639	0.607828066807314	-0.552057952380952	0.590012192390953	0.595193337503414	2.93574583273971	9	16.9248554913295	0.238808979701573	0.279308749997519	0.789227419151655	0.296360389652383	157.075144508671	28.1502732240437	0.117299623105823	0.000721354509736245	0.0410431736728793	67.8554133406735	0.394508217096939	95	78	70	103	50	20	45	58	54.9132947976879	45.0867052023121	40.4624277456647	59.5375722543353	28.9017341040462	11.5606936416185	26.0115606936416	33.5260115606936
BL0505	210	1283	0.058464342674869	1217	0.948558067030397	66	0.0514419329696025	0.591719355792933	-0.571679454545455	0.483877948495997	0.523508730793064	3.23824848839477	8	12.2190476190476	0.161631351105035	0.197985761416913	0.677356879451258	0.233157618521662	218.580952380952	51.7614964925955	0.106358244245273	0.000457505349056017	0.0262058153736426	72.2079024943311	0.345492356432206	98	112	45	165	17	28	81	84	46.6666666666667	53.3333333333333	21.4285714285714	78.5714285714286	8.09523809523809	13.3333333333333	38.5714285714286	40
BL0506	232	1415	0.0528063890132856	1357	0.959010600706714	58	0.0409893992932862	0.583865532056006	-0.54753775862069	0.447718048296201	0.476056506900901	3.2728823646102	10	12.198275862069	0.206933870726974	0.315592303094185	0.537735728195142	0.305534605233144	246.931034482759	58.2989399293286	0.0989335304398229	0.000413803735300214	0.027960932873649	79.4434250136836	0.343910930795167	105	127	117	115	51	66	54	61	45.2586206896552	54.7413793103448	50.4310344827586	49.5689655172414	21.9827586206897	28.448275862069	23.2758620689655	26.2931034482759
BL0507	179	842	0.0528529282530915	812	0.96437054631829	30	0.0356294536817102	0.588423189655172	-0.531874166666667	0.405748316934231	0.497243686653748	3.21224736453367	7	9.40782122905028	0.149394262758144	0.293505621748616	0.660010094712152	0.119426154595866	184.061452513966	56.8171021377672	0.156758837518384	0.000596904255603372	0.03126639187698	60.907102952913	0.342174735690523	115	64	73	106	63	10	52	54	64.2458100558659	35.7541899441341	40.7821229050279	59.2178770949721	35.195530726257	5.58659217877095	29.0502793296089	30.1675977653631
BL0508	130	545	0.0649970184853906	533	0.977981651376147	12	0.0220183486238532	0.591891746716698	-0.572262666666667	0.434532013532139	0.453142306134077	3.48584486479624	10	8.38461538461539	0.183064997018485	0.258610204212279	0.587288708586883	0.319096426538648	150.623076923077	50.3816513761468	0.169991283060706	0.00103047806907232	0.052476936791705	44.5631135531136	0.345450492659795	69	61	65	65	38	27	31	34	53.0769230769231	46.9230769230769	50	50	29.2307692307692	20.7692307692308	23.8461538461538	26.1538461538462
BL0509	215	3211	0.139578352532058	3152	0.981625661787605	59	0.0183743382123949	0.603846064720812	-0.554998525423729	0.597833312373116	0.617595252416599	2.57566765578635	7	29.8697674418605	0.323038469897848	0.156339558154015	0.621110611434653	0.224343149650488	165.474418604651	18.1114917471193	0.0663096124828117	0.00102856404673591	0.0887895955974152	99.3928017718715	0.464452344728372	73	142	64	151	2	62	71	80	33.953488372093	66.046511627907	29.7674418604651	70.2325581395349	0.930232558139535	28.8372093023256	33.0232558139535	37.2093023255814
BL0510	214	1399	0.0613838796015971	1355	0.96854896354539	44	0.0314510364546104	0.588666543911439	-0.558780522727273	0.503431343548483	0.529190316457019	3.15888718591798	8	13.0747663551402	0.20622175420122	0.209068964787092	0.653672866502731	0.308173241910049	217.210280373832	48.6161543959971	0.0949042560410419	0.00050410690327914	0.0298661618625623	75.8832777036048	0.356259519735234	120	94	109	105	70	39	50	55	56.0747663551402	43.9252336448598	50.9345794392523	49.0654205607477	32.7102803738318	18.2242990654206	23.3644859813084	25.7009345794392
