Source	Target	LS	Xs	Len	MutualInformation	percentage_co_occurrence	intersection	union	J
ep_ASV_00286	ep_ASV_00288	0.522678	1	112	0.369905	55.737705	34	61	0.557377049180328
ep_ASV_00288	ep_ASV_00164	0.598026	1	120	0.462844	66.666667	36	54	0.666666666666667
ep_ASV_00288	ep_ASV_00306	0.524943	1	113	0.451382	54.098361	33	61	0.540983606557377
ep_ASV_00290	bp_ASV_000156	0.585745	1	120	0.359627	58.461538	38	65	0.584615384615385
ep_ASV_00290	bp_ASV_000219	0.628068	1	119	0.39763	61.538462	40	65	0.615384615384615
ep_ASV_00290	en_ASV_00059	0.64203	1	120	0.306022	57.377049	35	61	0.573770491803279
ep_ASV_00290	ep_ASV_00158	0.60409	1	117	0.340327	63.793103	37	58	0.637931034482759
ep_ASV_00290	ep_ASV_00284	0.51056	1	116	0.272738	53.703704	29	54	0.537037037037037
ep_ASV_00290	ep_ASV_00423	0.54839	1	119	0.242075	51.785714	29	56	0.517857142857143
ep_ASV_00294	bp_ASV_000022	0.53235	1	117	0.450909	56.043956	51	91	0.56043956043956
ep_ASV_00294	ep_ASV_00003	0.56164	1	120	0.472427	57.777778	52	90	0.577777777777778
ep_ASV_00294	ep_ASV_00061	0.485909	1	120	0.393026	55.434783	51	92	0.554347826086957
ep_ASV_00294	ep_ASV_00106	0.605094	1	120	0.470828	60.227273	53	88	0.602272727272727
ep_ASV_00294	ep_ASV_00107	0.537134	1	119	0.369437	53.731343	36	67	0.537313432835821
ep_ASV_00294	ep_ASV_00158	0.516935	1	120	0.38899	55.882353	38	68	0.558823529411765
ep_ASV_00294	ep_ASV_00171	0.551336	1	120	0.466538	55.223881	37	67	0.552238805970149
ep_ASV_00294	ep_ASV_00176	0.508365	2	116	0.461379	56.578947	43	76	0.565789473684211
ep_ASV_00294	ep_ASV_00260	0.534487	1	120	0.38683	56.25	36	64	0.5625
ep_ASV_00294	ep_ASV_00288	0.525508	1	120	0.43891	55.882353	38	68	0.558823529411765
ep_ASV_00294	ep_ASV_00306	0.492119	1	120	0.457331	53.125	34	64	0.53125
ep_ASV_00301	bp_ASV_000306	0.543966	1	120	0.388682	55.769231	29	52	0.557692307692308
ep_ASV_00301	en_ASV_00954	0.525347	1	119	0.316991	52.830189	28	53	0.528301886792453
ep_ASV_00306	ep_ASV_00439	0.540808	1	118	0.391662	54.901961	28	51	0.549019607843137
ep_ASV_00314	ep_ASV_00261	0.561244	1	117	0.30103	52.380952	33	63	0.523809523809524
ep_ASV_00317	bn_ASV_000107	0.549319	1	120	0.394414	59.15493	42	71	0.591549295774648
ep_ASV_00317	bn_ASV_000226	0.510668	1	120	0.483701	56.451613	35	62	0.564516129032258
ep_ASV_00317	bn_ASV_000244	0.553486	1	118	0.426796	57.142857	40	70	0.571428571428571
ep_ASV_00317	bn_ASV_000280	0.567077	5	116	0.413141	57.627119	34	59	0.576271186440678
ep_ASV_00317	bn_ASV_000302	0.509865	1	119	0.376323	55	33	60	0.55
ep_ASV_00317	bn_ASV_000398	0.530105	4	117	0.427673	57.377049	35	61	0.573770491803279
ep_ASV_00317	bn_ASV_000607	0.533091	1	118	0.386827	53.333333	32	60	0.533333333333333
ep_ASV_00317	bp_ASV_000059	0.512173	1	120	0.478704	60.526316	46	76	0.605263157894737
ep_ASV_00317	bp_ASV_000080	0.507203	5	116	0.432763	50.561798	45	89	0.50561797752809
ep_ASV_00317	bp_ASV_000088	0.559336	1	120	0.507607	58.024691	47	81	0.580246913580247
ep_ASV_00317	bp_ASV_000102	0.48642	1	120	0.540151	56.756757	42	74	0.567567567567568
ep_ASV_00317	bp_ASV_000213	0.496255	1	120	0.484786	60.9375	39	64	0.609375
ep_ASV_00317	bp_ASV_000222	0.561776	1	120	0.33697	59.322034	35	59	0.593220338983051
ep_ASV_00317	bp_ASV_000244	0.554021	2	115	0.513587	58.461538	38	65	0.584615384615385
ep_ASV_00317	bp_ASV_000271	0.547185	1	120	0.50768	60.344828	35	58	0.603448275862069
ep_ASV_00317	bp_ASV_000279	0.505979	2	119	0.455213	54.237288	32	59	0.542372881355932
ep_ASV_00317	bp_ASV_000302	0.517748	1	120	0.488814	55.172414	32	58	0.551724137931034
ep_ASV_00317	bp_ASV_000306	0.496146	1	120	0.468147	54.237288	32	59	0.542372881355932
ep_ASV_00317	bp_ASV_000311	0.520813	2	119	0.45388	61.290323	38	62	0.612903225806452
ep_ASV_00317	bp_ASV_000319	0.54596	1	120	0.41766	58.928571	33	56	0.589285714285714
ep_ASV_00317	bp_ASV_000402	0.491553	2	119	0.40796	55.737705	34	61	0.557377049180328
ep_ASV_00317	bp_ASV_000415	0.496009	1	120	0.374319	57.142857	32	56	0.571428571428571
ep_ASV_00317	bp_ASV_000462	0.487356	1	120	0.449264	59.649123	34	57	0.596491228070175
ep_ASV_00317	bp_ASV_000599	0.486364	1	120	0.401733	54.385965	31	57	0.543859649122807
ep_ASV_00317	en_ASV_00053	0.553125	1	120	0.49103	53.75	43	80	0.5375
ep_ASV_00317	en_ASV_00092	0.540221	1	120	0.414852	59.210526	45	76	0.592105263157895
ep_ASV_00317	en_ASV_00636	0.556046	1	120	0.411557	58.823529	40	68	0.588235294117647
ep_ASV_00317	en_ASV_00848	0.49446	1	119	0.422672	50.793651	32	63	0.507936507936508
ep_ASV_00317	en_ASV_00879	0.59692	1	119	0.503294	55	33	60	0.55
ep_ASV_00317	en_ASV_00969	0.501858	1	119	0.432052	53.333333	32	60	0.533333333333333
ep_ASV_00317	en_ASV_00983	0.506869	17	104	0.434429	52.857143	37	70	0.528571428571429
ep_ASV_00317	en_ASV_01194	0.551528	1	119	0.431489	55.172414	32	58	0.551724137931034
ep_ASV_00317	ep_ASV_00018	0.543738	1	120	0.52303	65.217391	45	69	0.652173913043478
ep_ASV_00317	ep_ASV_00037	0.575952	1	120	0.496723	56.470588	48	85	0.564705882352941
ep_ASV_00317	ep_ASV_00127	0.544058	1	120	0.449781	59.42029	41	69	0.594202898550725
ep_ASV_00317	ep_ASV_00246	0.573661	1	120	0.493882	58.333333	35	60	0.583333333333333
ep_ASV_00317	ep_ASV_00264	0.555499	1	120	0.308966	57.377049	35	61	0.573770491803279
ep_ASV_00317	ep_ASV_00301	0.522515	1	120	0.343107	56.666667	34	60	0.566666666666667
ep_ASV_00317	ep_ASV_00350	0.569764	2	117	0.413946	63.333333	38	60	0.633333333333333
ep_ASV_00317	ep_ASV_00379	0.521166	1	120	0.401526	57.575758	38	66	0.575757575757576
ep_ASV_00317	ep_ASV_00396	0.492388	2	119	0.401432	53.333333	32	60	0.533333333333333
ep_ASV_00317	ep_ASV_00552	0.568477	1	120	0.357146	53.333333	32	60	0.533333333333333
ep_ASV_00323	bp_ASV_000230	0.57191	1	120	0.336212	66.153846	43	65	0.661538461538462
ep_ASV_00323	ep_ASV_00018	0.517871	1	120	0.358915	57.746479	41	71	0.577464788732394
ep_ASV_00323	ep_ASV_00364	0.556739	1	120	0.299222	56.896552	33	58	0.568965517241379
ep_ASV_00338	bn_ASV_000037	0.505877	1	120	0.396053	55.813953	48	86	0.558139534883721
ep_ASV_00338	bn_ASV_000039	0.483077	1	120	0.329926	53.658537	44	82	0.536585365853659
ep_ASV_00338	bn_ASV_000067	0.490055	5	116	0.299502	54.666667	41	75	0.546666666666667
ep_ASV_00338	bn_ASV_000088	0.565131	1	120	0.387377	54.83871	51	93	0.548387096774194
ep_ASV_00338	bn_ASV_000107	0.524139	1	120	0.325822	54.545455	42	77	0.545454545454545
ep_ASV_00338	bn_ASV_000118	0.511337	5	116	0.321179	52.238806	35	67	0.522388059701492
ep_ASV_00338	bn_ASV_000135	0.518387	1	120	0.429472	52.238806	35	67	0.522388059701492
ep_ASV_00338	bn_ASV_000170	0.531943	1	120	0.448254	56.716418	38	67	0.567164179104478
ep_ASV_00338	bn_ASV_000193	0.506538	1	120	0.448488	54.929577	39	71	0.549295774647887
ep_ASV_00338	bn_ASV_000213	0.501216	1	120	0.38781	51.428571	36	70	0.514285714285714
ep_ASV_00338	bn_ASV_000226	0.497688	1	120	0.452951	53.731343	36	67	0.537313432835821
ep_ASV_00338	bn_ASV_000232	0.482767	1	120	0.402404	52.941176	36	68	0.529411764705882
ep_ASV_00338	bn_ASV_000244	0.532082	1	120	0.41188	56.756757	42	74	0.567567567567568
ep_ASV_00338	bn_ASV_000248	0.492211	1	120	0.281338	54.6875	35	64	0.546875
ep_ASV_00338	bn_ASV_000314	0.527942	1	120	0.466954	55.072464	38	69	0.550724637681159
ep_ASV_00338	bn_ASV_000361	0.534699	1	120	0.42014	56.716418	38	67	0.567164179104478
ep_ASV_00338	bn_ASV_000367	0.501002	1	120	0.400779	53.030303	35	66	0.53030303030303
ep_ASV_00338	bp_ASV_000037	0.586303	1	120	0.256089	57.831325	48	83	0.578313253012048
ep_ASV_00338	bp_ASV_000039	0.577969	1	120	0.432873	61.538462	48	78	0.615384615384615
ep_ASV_00338	bp_ASV_000059	0.510471	1	120	0.414149	58.024691	47	81	0.580246913580247
ep_ASV_00338	bp_ASV_000073	0.558603	1	120	0.464783	61.333333	46	75	0.613333333333333
ep_ASV_00338	bp_ASV_000088	0.554365	1	120	0.43202	55.813953	48	86	0.558139534883721
ep_ASV_00338	bp_ASV_000102	0.579964	1	120	0.435126	58.441558	45	77	0.584415584415584
ep_ASV_00338	bp_ASV_000113	0.562759	1	120	0.335939	55.882353	38	68	0.558823529411765
ep_ASV_00338	bp_ASV_000124	0.490338	1	120	0.34896	60.714286	51	84	0.607142857142857
ep_ASV_00338	bp_ASV_000135	0.563457	1	120	0.434597	52.941176	36	68	0.529411764705882
ep_ASV_00338	bp_ASV_000146	0.489215	1	120	0.366078	51.020408	50	98	0.510204081632653
ep_ASV_00338	bp_ASV_000170	0.592889	1	120	0.479708	63.076923	41	65	0.630769230769231
ep_ASV_00338	bp_ASV_000193	0.573127	1	120	0.492475	58.571429	41	70	0.585714285714286
ep_ASV_00338	bp_ASV_000213	0.604863	1	120	0.44306	60.294118	41	68	0.602941176470588
ep_ASV_00338	bp_ASV_000221	0.509263	1	120	0.447408	50.60241	42	83	0.506024096385542
ep_ASV_00338	bp_ASV_000222	0.498526	1	120	0.252352	51.515152	34	66	0.515151515151515
ep_ASV_00338	bp_ASV_000232	0.579083	1	120	0.3537	55.882353	38	68	0.558823529411765
ep_ASV_00338	bp_ASV_000244	0.499307	2	119	0.408688	55.714286	39	70	0.557142857142857
ep_ASV_00338	bp_ASV_000271	0.519144	1	120	0.433818	52.307692	34	65	0.523076923076923
ep_ASV_00338	bp_ASV_000290	0.53917	1	120	0.434569	56.060606	37	66	0.560606060606061
ep_ASV_00338	bp_ASV_000306	0.492377	1	120	0.425999	51.5625	33	64	0.515625
ep_ASV_00338	bp_ASV_000311	0.53522	2	119	0.415091	60.606061	40	66	0.606060606060606
ep_ASV_00338	bp_ASV_000319	0.595381	1	120	0.437875	50.793651	32	63	0.507936507936508
ep_ASV_00338	en_ASV_00053	0.554688	1	120	0.409408	55.421687	46	83	0.55421686746988
ep_ASV_00338	en_ASV_00119	0.498842	1	120	0.378338	56.962025	45	79	0.569620253164557
ep_ASV_00338	en_ASV_00140	0.489001	1	120	0.345364	54.929577	39	71	0.549295774647887
ep_ASV_00338	en_ASV_00168	0.546991	1	120	0.43284	55.319149	52	94	0.553191489361702
ep_ASV_00338	en_ASV_00402	0.518012	1	119	0.305559	53.26087	49	92	0.532608695652174
ep_ASV_00338	en_ASV_00547	0.498303	1	120	0.357433	55.696203	44	79	0.556962025316456
ep_ASV_00338	en_ASV_00570	0.522629	1	120	0.379893	53.521127	38	71	0.535211267605634
ep_ASV_00338	en_ASV_00636	0.525328	1	120	0.347746	60.56338	43	71	0.605633802816901
ep_ASV_00338	en_ASV_00683	0.547874	1	120	0.400972	57.352941	39	68	0.573529411764706
ep_ASV_00338	en_ASV_00696	0.527069	1	120	0.4099	57.971014	40	69	0.579710144927536
ep_ASV_00338	en_ASV_00715	0.543489	1	118	0.347884	53.623188	37	69	0.536231884057971
ep_ASV_00338	en_ASV_00969	0.556756	1	118	0.386053	50.769231	33	65	0.507692307692308
ep_ASV_00338	en_ASV_01061	0.522022	1	120	0.32167	52.380952	33	63	0.523809523809524
ep_ASV_00338	ep_ASV_00002	0.488648	1	110	0.289095	57.425743	58	101	0.574257425742574
ep_ASV_00338	ep_ASV_00018	0.579694	1	120	0.464394	62.162162	46	74	0.621621621621622
ep_ASV_00338	ep_ASV_00029	0.516357	2	119	0.325209	63.888889	46	72	0.638888888888889
ep_ASV_00338	ep_ASV_00037	0.704643	1	120	0.561416	69.512195	57	82	0.695121951219512
ep_ASV_00338	ep_ASV_00045	0.523922	1	120	0.394119	60.97561	50	82	0.609756097560976
ep_ASV_00338	ep_ASV_00047	0.496773	5	116	0.398146	56.179775	50	89	0.561797752808989
ep_ASV_00338	ep_ASV_00056	0.526766	1	120	0.358814	61.764706	42	68	0.617647058823529
ep_ASV_00338	ep_ASV_00065	0.511872	5	116	0.357112	62.857143	44	70	0.628571428571429
ep_ASV_00338	ep_ASV_00070	0.584309	1	120	0.482542	62.5	40	64	0.625
ep_ASV_00338	ep_ASV_00084	0.534095	1	120	0.447384	56.716418	38	67	0.567164179104478
ep_ASV_00338	ep_ASV_00087	0.488589	5	116	0.321429	54.545455	36	66	0.545454545454545
ep_ASV_00338	ep_ASV_00127	0.601577	1	120	0.477712	68.115942	47	69	0.681159420289855
ep_ASV_00338	ep_ASV_00213	0.625615	1	120	0.5498	66.666667	48	72	0.666666666666667
ep_ASV_00338	ep_ASV_00215	0.605807	3	118	0.473953	68.918919	51	74	0.689189189189189
ep_ASV_00338	ep_ASV_00216	0.486746	1	120	0.267603	58.461538	38	65	0.584615384615385
ep_ASV_00338	ep_ASV_00243	0.541108	5	116	0.341985	52.112676	37	71	0.52112676056338
ep_ASV_00338	ep_ASV_00246	0.542394	1	120	0.439209	55.384615	36	65	0.553846153846154
ep_ASV_00338	ep_ASV_00264	0.530128	1	120	0.330665	56.923077	37	65	0.569230769230769
ep_ASV_00338	ep_ASV_00301	0.521678	1	120	0.371558	53.846154	35	65	0.538461538461538
ep_ASV_00338	ep_ASV_00317	0.49415	1	120	0.429948	61.764706	42	68	0.617647058823529
ep_ASV_00338	ep_ASV_00350	0.570302	2	119	0.352125	60	39	65	0.6
ep_ASV_00338	ep_ASV_00357	0.524918	1	117	0.522917	61.428571	43	70	0.614285714285714
ep_ASV_00338	ep_ASV_00401	0.503816	1	120	0.363044	53.030303	35	66	0.53030303030303
ep_ASV_00338	ep_ASV_00413	0.560225	1	120	0.42961	55.072464	38	69	0.550724637681159
ep_ASV_00338	ep_ASV_00453	0.551909	1	107	0.341196	58.823529	40	68	0.588235294117647
ep_ASV_00338	ep_ASV_00460	0.482612	1	108	0.403146	58.571429	41	70	0.585714285714286
ep_ASV_00338	ep_ASV_00480	0.50169	5	116	0.341711	56.923077	37	65	0.569230769230769
ep_ASV_00338	ep_ASV_00516	0.533502	2	114	0.271999	53.623188	37	69	0.536231884057971
ep_ASV_00338	ep_ASV_00552	0.56226	1	120	0.302166	50.769231	33	65	0.507692307692308
ep_ASV_00347	ep_ASV_00061	0.502674	1	120	0.232042	57.446809	54	94	0.574468085106383
ep_ASV_00350	bn_ASV_000193	0.51242	2	119	0.424818	60.655738	37	61	0.60655737704918
ep_ASV_00350	bn_ASV_000244	0.522404	2	119	0.329455	55.223881	37	67	0.552238805970149
ep_ASV_00350	bn_ASV_000252	0.571033	5	116	0.312262	59.322034	35	59	0.593220338983051
ep_ASV_00350	bn_ASV_000302	0.572707	2	117	0.360566	52.631579	30	57	0.526315789473684
ep_ASV_00350	bn_ASV_000333	0.636956	1	120	0.349294	60	33	55	0.6
ep_ASV_00350	bn_ASV_000607	0.491279	2	118	0.24704	50.877193	29	57	0.508771929824561
ep_ASV_00350	bp_ASV_000088	0.490378	2	119	0.332712	52.5	42	80	0.525
ep_ASV_00350	bp_ASV_000089	0.486322	2	119	0.224778	52.054795	38	73	0.520547945205479
ep_ASV_00350	bp_ASV_000102	0.601765	2	119	0.403414	59.42029	41	69	0.594202898550725
ep_ASV_00350	bp_ASV_000222	0.577717	2	117	0.294001	62.962963	34	54	0.62962962962963
ep_ASV_00350	bp_ASV_000244	0.498587	1	120	0.339381	56.451613	35	62	0.564516129032258
ep_ASV_00350	bp_ASV_000271	0.484546	2	119	0.338342	58.181818	32	55	0.581818181818182
ep_ASV_00350	bp_ASV_000279	0.551917	1	120	0.324873	57.407407	31	54	0.574074074074074
ep_ASV_00350	bp_ASV_000319	0.548554	2	117	0.306103	56.603774	30	53	0.566037735849057
ep_ASV_00350	bp_ASV_000333	0.595404	1	120	0.327768	52.631579	30	57	0.526315789473684
ep_ASV_00350	bp_ASV_000402	0.547886	1	118	0.331969	61.818182	34	55	0.618181818181818
ep_ASV_00350	bp_ASV_000462	0.591703	2	117	0.401865	60.377358	32	53	0.60377358490566
ep_ASV_00350	en_ASV_00636	0.500714	5	114	0.267757	54.545455	36	66	0.545454545454545
ep_ASV_00350	en_ASV_00879	0.581324	2	117	0.346914	52.631579	30	57	0.526315789473684
ep_ASV_00350	en_ASV_00983	0.50702	2	119	0.339963	55.384615	36	65	0.553846153846154
ep_ASV_00350	ep_ASV_00018	0.541883	2	119	0.374663	63.636364	42	66	0.636363636363636
ep_ASV_00350	ep_ASV_00032	0.515825	4	109	0.267876	57.971014	40	69	0.579710144927536
ep_ASV_00350	ep_ASV_00037	0.631161	2	117	0.344537	51.190476	43	84	0.511904761904762
ep_ASV_00350	ep_ASV_00301	0.543995	4	115	0.299414	57.142857	32	56	0.571428571428571
ep_ASV_00350	ep_ASV_00305	0.568531	1	106	0.281331	54.385965	31	57	0.543859649122807
ep_ASV_00350	ep_ASV_00396	0.613012	1	118	0.309575	62.264151	33	53	0.622641509433962
ep_ASV_00350	ep_ASV_00516	0.538153	1	118	0.2499	51.612903	32	62	0.516129032258065
ep_ASV_00353	bn_ASV_000244	0.50197	1	120	0.398212	53.333333	40	75	0.533333333333333
ep_ASV_00353	bp_ASV_000041	0.547771	3	118	0.513397	53.846154	56	104	0.538461538461538
ep_ASV_00353	bp_ASV_000080	0.497999	1	120	0.353547	59.770115	52	87	0.597701149425287
ep_ASV_00353	en_ASV_00096	0.510743	1	120	0.168945	57.5	46	80	0.575
ep_ASV_00353	en_ASV_00206	0.509518	1	120	0.28325	52.272727	46	88	0.522727272727273
ep_ASV_00353	en_ASV_00504	0.493063	1	118	0.298613	52.173913	36	69	0.521739130434783
ep_ASV_00353	ep_ASV_00015	0.504026	1	120	0.252108	59.15493	42	71	0.591549295774648
ep_ASV_00353	ep_ASV_00037	0.519818	1	118	0.372865	64.285714	54	84	0.642857142857143
ep_ASV_00353	ep_ASV_00052	0.505864	3	118	0.291188	55.737705	34	61	0.557377049180328
ep_ASV_00353	ep_ASV_00084	0.492785	1	118	0.403896	60	39	65	0.6
ep_ASV_00353	ep_ASV_00363	0.515589	3	118	0.269726	55.882353	38	68	0.558823529411765
ep_ASV_00357	bp_ASV_000088	0.490488	1	120	0.540208	55.952381	47	84	0.55952380952381
ep_ASV_00357	bp_ASV_000102	0.485004	1	116	0.51069	54.545455	42	77	0.545454545454545
ep_ASV_00357	bp_ASV_000213	0.514176	1	116	0.518427	58.208955	39	67	0.582089552238806
ep_ASV_00357	bp_ASV_000244	0.488678	5	114	0.48983	55.882353	38	68	0.558823529411765
ep_ASV_00357	bp_ASV_000319	0.487093	1	120	0.411046	50.819672	31	61	0.508196721311475
ep_ASV_00357	ep_ASV_00037	0.570752	1	116	0.528469	61.904762	52	84	0.619047619047619
ep_ASV_00357	ep_ASV_00301	0.527924	1	120	0.425391	56.451613	35	62	0.564516129032258
ep_ASV_00357	ep_ASV_00363	0.522143	1	116	0.295837	52.941176	36	68	0.529411764705882
ep_ASV_00363	bp_ASV_000222	0.568083	12	107	0.250007	51.666667	31	60	0.516666666666667
ep_ASV_00363	ep_ASV_00301	0.501507	1	120	0.236202	51.666667	31	60	0.516666666666667
ep_ASV_00364	bp_ASV_000367	0.519497	1	120	0.398423	58.490566	31	53	0.584905660377358
ep_ASV_00364	bp_ASV_000462	0.577729	1	110	0.464031	56.862745	29	51	0.568627450980392
ep_ASV_00364	ep_ASV_00301	0.562816	1	120	0.433214	62.745098	32	51	0.627450980392157
ep_ASV_00368	ep_ASV_00176	0.565712	7	114	0.410688	56.790123	46	81	0.567901234567901
ep_ASV_00368	ep_ASV_00243	0.563469	3	118	0.417735	59.15493	42	71	0.591549295774648
ep_ASV_00368	ep_ASV_00316	0.550568	3	117	0.277604	56.756757	42	74	0.567567567567568
ep_ASV_00369	ep_ASV_00108	0.50729	1	120	0.29519	52.542373	31	59	0.525423728813559
ep_ASV_00379	bn_ASV_000244	0.556545	1	116	0.396449	57.142857	40	70	0.571428571428571
ep_ASV_00379	bp_ASV_000213	0.524204	1	120	0.416826	58.461538	38	65	0.584615384615385
ep_ASV_00379	bp_ASV_000222	0.549935	1	120	0.279356	51.612903	32	62	0.516129032258065
ep_ASV_00379	bp_ASV_000279	0.540841	13	108	0.402406	51.666667	31	60	0.516666666666667
ep_ASV_00379	bp_ASV_000319	0.490511	1	120	0.357768	50.847458	30	59	0.508474576271186
ep_ASV_00379	ep_ASV_00037	0.518128	5	116	0.351666	52.873563	46	87	0.528735632183908
ep_ASV_00379	ep_ASV_00243	0.488363	1	120	0.409397	56.923077	37	65	0.569230769230769
ep_ASV_00401	bp_ASV_000306	0.560407	1	120	0.414278	51.851852	28	54	0.518518518518518
ep_ASV_00401	bp_ASV_000319	0.566436	1	120	0.376204	50.943396	27	53	0.509433962264151
ep_ASV_00413	bn_ASV_000331	0.551845	1	120	0.306906	52.857143	37	70	0.528571428571429
ep_ASV_00413	bp_ASV_000059	0.500474	1	120	0.377304	50.632911	40	79	0.506329113924051
ep_ASV_00413	bp_ASV_000073	0.506002	1	120	0.39457	55.555556	40	72	0.555555555555556
ep_ASV_00413	bp_ASV_000102	0.634571	1	120	0.442236	50.666667	38	75	0.506666666666667
ep_ASV_00413	bp_ASV_000113	0.57994	1	120	0.422724	56.451613	35	62	0.564516129032258
ep_ASV_00413	bp_ASV_000135	0.574038	1	120	0.424778	55.737705	34	61	0.557377049180328
ep_ASV_00413	bp_ASV_000170	0.59897	1	120	0.519505	59.016393	36	61	0.590163934426229
ep_ASV_00413	bp_ASV_000193	0.558912	1	120	0.457173	56.923077	37	65	0.569230769230769
ep_ASV_00413	bp_ASV_000213	0.575744	1	120	0.40938	53.846154	35	65	0.538461538461538
ep_ASV_00413	bp_ASV_000230	0.515102	1	120	0.280167	50.704225	36	71	0.507042253521127
ep_ASV_00413	bp_ASV_000232	0.507269	1	120	0.315775	53.968254	34	63	0.53968253968254
ep_ASV_00413	bp_ASV_000290	0.583647	1	120	0.425257	54.098361	33	61	0.540983606557377
ep_ASV_00413	bp_ASV_000348	0.603523	1	120	0.403224	50.793651	32	63	0.507936507936508
ep_ASV_00413	en_ASV_00636	0.507906	1	120	0.334897	52.173913	36	69	0.521739130434783
ep_ASV_00413	en_ASV_00983	0.523634	1	120	0.407762	55.223881	37	67	0.552238805970149
ep_ASV_00413	ep_ASV_00018	0.685566	1	120	0.495731	58.571429	41	70	0.585714285714286
ep_ASV_00413	ep_ASV_00037	0.738616	1	120	0.562641	60.493827	49	81	0.604938271604938
ep_ASV_00413	ep_ASV_00040	0.566447	1	119	0.302629	51.612903	32	62	0.516129032258065
ep_ASV_00413	ep_ASV_00070	0.644765	1	120	0.477528	61.016949	36	59	0.610169491525424
ep_ASV_00413	ep_ASV_00084	0.566081	1	120	0.468499	60	36	60	0.6
ep_ASV_00413	ep_ASV_00127	0.696315	1	120	0.510774	62.121212	41	66	0.621212121212121
ep_ASV_00413	ep_ASV_00213	0.683862	1	120	0.557973	63.235294	43	68	0.632352941176471
ep_ASV_00413	ep_ASV_00246	0.55089	1	120	0.440756	50.819672	31	61	0.508196721311475
ep_ASV_00413	ep_ASV_00264	0.60608	1	120	0.360251	55	33	60	0.55
ep_ASV_00413	ep_ASV_00301	0.549814	1	120	0.342718	51.666667	31	60	0.516666666666667
ep_ASV_00413	ep_ASV_00357	0.532257	1	120	0.487655	60	39	65	0.6
ep_ASV_00413	ep_ASV_00363	0.553327	1	120	0.369847	60.655738	37	61	0.60655737704918
ep_ASV_00413	ep_ASV_00401	0.645293	1	120	0.447201	58.62069	34	58	0.586206896551724
ep_ASV_00413	ep_ASV_00480	0.555482	3	118	0.419074	52.459016	32	61	0.524590163934426
ep_ASV_00413	ep_ASV_00552	0.534217	1	120	0.307774	56.140351	32	57	0.56140350877193
ep_ASV_00416	ep_ASV_00040	0.489139	1	120	0.298401	54.545455	36	66	0.545454545454545
ep_ASV_00453	bn_ASV_000037	0.604807	1	120	0.433157	57.5	46	80	0.575
ep_ASV_00453	bn_ASV_000039	0.638884	1	118	0.41307	57.333333	43	75	0.573333333333333
ep_ASV_00453	bn_ASV_000059	0.59648	1	118	0.434368	54.545455	42	77	0.545454545454545
ep_ASV_00453	bn_ASV_000073	0.584856	1	118	0.31588	58.571429	41	70	0.585714285714286
ep_ASV_00453	bn_ASV_000088	0.509195	1	118	0.313724	52.808989	47	89	0.528089887640449
ep_ASV_00453	bn_ASV_000089	0.521538	1	118	0.341764	52.439024	43	82	0.524390243902439
ep_ASV_00453	bn_ASV_000092	0.544967	1	118	0.414611	53.488372	46	86	0.534883720930233
ep_ASV_00453	bn_ASV_000102	0.502912	1	120	0.36579	53.012048	44	83	0.530120481927711
ep_ASV_00453	bn_ASV_000107	0.497103	1	107	0.309873	63.235294	43	68	0.632352941176471
ep_ASV_00453	bn_ASV_000124	0.509047	1	120	0.289765	54.320988	44	81	0.54320987654321
ep_ASV_00453	bn_ASV_000125	0.494325	1	120	0.347588	51.111111	46	90	0.511111111111111
ep_ASV_00453	bn_ASV_000170	0.589361	1	120	0.458397	61.666667	37	60	0.616666666666667
ep_ASV_00453	bn_ASV_000184	0.511358	1	120	0.370957	53.846154	42	78	0.538461538461538
ep_ASV_00453	bn_ASV_000193	0.512529	1	120	0.392939	59.375	38	64	0.59375
ep_ASV_00453	bn_ASV_000197	0.525887	1	119	0.317629	50.793651	32	63	0.507936507936508
ep_ASV_00453	bn_ASV_000210	0.548152	3	118	0.415669	60.9375	39	64	0.609375
ep_ASV_00453	bn_ASV_000213	0.522629	1	120	0.380527	55.555556	35	63	0.555555555555556
ep_ASV_00453	bn_ASV_000221	0.502427	1	118	0.409852	55	44	80	0.55
ep_ASV_00453	bn_ASV_000222	0.567958	1	120	0.398384	61.016949	36	59	0.610169491525424
ep_ASV_00453	bn_ASV_000226	0.624164	1	120	0.449486	63.793103	37	58	0.637931034482759
ep_ASV_00453	bn_ASV_000230	0.55603	1	120	0.43777	62.5	40	64	0.625
