Source	Target	num_Triplets	percentage_co_occurrence
bp_ASV_000226	en_ASV_00206	0	48.780488
bp_ASV_000226	bp_ASV_000037	0	59.459459
bp_ASV_000226	bp_ASV_000077	0	9.259259
bp_ASV_000226	bn_ASV_000333	0	61.111111
bp_ASV_000226	bn_ASV_000511	0	60.000000
bp_ASV_000226	bn_ASV_000380	0	52.542373
bp_ASV_000226	bn_ASV_000402	0	62.745098
bp_ASV_000226	bn_ASV_000411	0	56.603774
bp_ASV_000226	bn_ASV_000431	0	62.264151
bp_ASV_000226	ep_ASV_00045	0	56.578947
bp_ASV_000226	bp_ASV_000059	0	64.285714
bp_ASV_000226	bn_ASV_000306	0	77.083333
bp_ASV_000226	bn_ASV_000279	0	65.384615
bp_ASV_000226	bn_ASV_000302	0	72.000000
bp_ASV_000226	bn_ASV_000462	0	69.387755
bp_ASV_000226	bn_ASV_000314	0	70.909091
bp_ASV_000226	en_ASV_00472	0	52.500000
bp_ASV_000226	en_ASV_00053	0	56.756757
bp_ASV_000226	en_ASV_00512	0	51.948052
bp_ASV_000226	bp_ASV_000039	0	66.176471
bp_ASV_000226	en_ASV_00096	0	48.051948
bp_ASV_000226	bp_ASV_000221	0	51.351351
bp_ASV_000226	bp_ASV_000116	0	8.737864
bp_ASV_000226	bn_ASV_000599	0	62.745098
bp_ASV_000226	ep_ASV_00019	0	8.653846
bp_ASV_000226	en_ASV_00119	0	65.671642
bp_ASV_000226	bp_ASV_000112	0	12.121212
bp_ASV_000226	bp_ASV_000063	0	4.761905
bp_ASV_000226	bn_ASV_000248	0	65.384615
bp_ASV_000226	ep_ASV_00215	0	55.555556
bp_ASV_000226	en_ASV_00092	0	62.857143
bp_ASV_000226	en_ASV_00547	0	57.142857
bp_ASV_000226	en_ASV_00197	0	51.388889
bp_ASV_000226	bp_ASV_000102	0	62.686567
bp_ASV_000226	bp_ASV_000240	0	60.294118
bp_ASV_000226	bp_ASV_000159	0	3.809524
bp_ASV_000226	bp_ASV_000331	0	53.521127
bp_ASV_000226	bn_ASV_000252	0	72.222222
bp_ASV_000226	bn_ASV_000257	0	58.490566
bp_ASV_000226	bn_ASV_000280	0	79.166667
bp_ASV_000226	bn_ASV_000457	0	70.833333
bp_ASV_000226	bp_ASV_000073	0	68.750000
bp_ASV_000226	bp_ASV_000284	0	47.945205
bp_ASV_000226	bn_ASV_000415	0	72.340426
bp_ASV_000226	ep_ASV_00018	0	62.121212
bp_ASV_000226	bp_ASV_000117	0	9.183673
bp_ASV_000226	bp_ASV_000142	0	5.940594
bp_ASV_000226	en_ASV_00016	0	63.636364
bp_ASV_000226	bp_ASV_000219	0	10.416667
bp_ASV_000226	bn_ASV_000378	0	74.509804
bp_ASV_000226	ep_ASV_00029	0	69.354839
bp_ASV_000226	ep_ASV_00032	0	61.194030
bp_ASV_000226	bp_ASV_000473	0	4.000000
bp_ASV_000226	bp_ASV_000156	0	5.050505
bp_ASV_000226	bp_ASV_000413	0	60.000000
bp_ASV_000226	bp_ASV_000043	0	3.000000
bp_ASV_000226	bp_ASV_000230	0	68.852459
bp_ASV_000226	bp_ASV_000044	0	5.102041
bp_ASV_000226	bn_ASV_000540	0	72.549020
bp_ASV_000226	bn_ASV_000294	0	56.862745
bp_ASV_000226	bn_ASV_000118	0	64.814815
bp_ASV_000226	en_ASV_01047	0	46.575342
bp_ASV_000226	bp_ASV_000210	0	71.186441
bp_ASV_000226	ep_ASV_00213	0	55.072464
bp_ASV_000226	bn_ASV_000347	0	68.627451
bp_ASV_000226	bn_ASV_000458	0	68.085106
bp_ASV_000226	en_ASV_00636	0	65.573770
bp_ASV_000226	bp_ASV_000054	0	5.319149
bp_ASV_000226	bn_ASV_000528	0	63.265306
bp_ASV_000226	ep_ASV_00338	0	56.060606
bp_ASV_000226	en_ASV_00766	0	61.904762
bp_ASV_000226	bp_ASV_000193	0	81.481481
bp_ASV_000226	bn_ASV_000268	0	78.723404
bp_ASV_000226	bn_ASV_000440	0	51.063830
bp_ASV_000226	en_ASV_00140	0	73.214286
bp_ASV_000226	bp_ASV_000334	0	64.406780
bp_ASV_000226	en_ASV_00366	0	56.451613
bp_ASV_000226	en_ASV_01234	0	60.317460
bp_ASV_000226	bp_ASV_000244	0	68.421053
bp_ASV_000226	bp_ASV_000064	0	1.052632
bp_ASV_000226	bp_ASV_000213	0	84.615385
bp_ASV_000226	bp_ASV_000304	0	62.711864
bp_ASV_000226	bn_ASV_000320	0	51.851852
bp_ASV_000226	bn_ASV_000525	0	51.063830
bp_ASV_000226	ep_ASV_00008	0	2.105263
bp_ASV_000226	ep_ASV_00081	0	74.545455
bp_ASV_000226	ep_ASV_00127	0	63.492063
bp_ASV_000226	en_ASV_00059	0	3.191489
bp_ASV_000226	bn_ASV_000476	0	65.957447
bp_ASV_000226	bn_ASV_000176	0	54.000000
bp_ASV_000226	ep_ASV_00056	0	64.406780
bp_ASV_000226	en_ASV_00983	0	69.491525
bp_ASV_000226	bp_ASV_000308	0	77.358491
bp_ASV_000226	bn_ASV_000720	0	56.250000
bp_ASV_000226	en_ASV_00683	0	62.068966
bp_ASV_000226	en_ASV_00504	0	55.000000
bp_ASV_000226	bp_ASV_000170	0	86.000000
bp_ASV_000226	bp_ASV_000113	0	66.071429
bp_ASV_000226	bp_ASV_000232	0	75.471698
bp_ASV_000226	bp_ASV_000311	0	66.071429
bp_ASV_000226	bn_ASV_000437	0	63.829787
bp_ASV_000226	bn_ASV_000814	0	65.217391
bp_ASV_000226	bn_ASV_000510	0	62.500000
bp_ASV_000226	ep_ASV_00460	0	48.484848
bp_ASV_000226	en_ASV_00570	0	68.421053
bp_ASV_000226	en_ASV_00110	0	0.000000
bp_ASV_000226	en_ASV_01063	0	58.730159
bp_ASV_000226	en_ASV_00696	0	68.421053
bp_ASV_000226	en_ASV_00715	0	63.157895
bp_ASV_000226	en_ASV_00207	0	3.333333
bp_ASV_000226	bp_ASV_000474	0	55.932203
bp_ASV_000226	bn_ASV_000479	0	65.217391
bp_ASV_000226	ep_ASV_00084	0	70.370370
bp_ASV_000226	ep_ASV_00317	0	61.666667
bp_ASV_000226	en_ASV_00248	0	0.000000
bp_ASV_000226	en_ASV_00583	0	62.068966
bp_ASV_000226	bp_ASV_000398	0	75.000000
bp_ASV_000226	bp_ASV_000135	0	75.000000
bp_ASV_000226	bp_ASV_000348	0	62.500000
bp_ASV_000226	bn_ASV_000652	0	49.019608
bp_ASV_000226	bn_ASV_000484	0	54.545455
bp_ASV_000226	bn_ASV_000596	0	65.217391
bp_ASV_000226	ep_ASV_00070	0	82.000000
bp_ASV_000226	ep_ASV_00152	0	48.387097
bp_ASV_000226	ep_ASV_00158	0	5.494505
bp_ASV_000226	bp_ASV_000290	0	87.500000
bp_ASV_000226	bp_ASV_000386	0	50.000000
bp_ASV_000226	ep_ASV_00087	0	64.814815
bp_ASV_000226	ep_ASV_00172	0	3.260870
bp_ASV_000226	ep_ASV_00413	0	51.612903
bp_ASV_000226	ep_ASV_00453	0	63.793103
bp_ASV_000226	en_ASV_00327	0	2.150538
bp_ASV_000226	en_ASV_00672	0	59.322034
bp_ASV_000226	en_ASV_01180	0	61.403509
bp_ASV_000226	bp_ASV_000361	0	64.814815
bp_ASV_000226	bp_ASV_000197	0	56.140351
bp_ASV_000226	bn_ASV_000717	0	64.583333
bp_ASV_000226	ep_ASV_00040	0	55.172414
bp_ASV_000226	ep_ASV_00288	0	1.052632
bp_ASV_000226	bp_ASV_000367	0	79.591837
bp_ASV_000226	bp_ASV_000402	0	72.549020
bp_ASV_000226	ep_ASV_00246	0	76.000000
bp_ASV_000226	ep_ASV_00264	0	58.928571
bp_ASV_000226	ep_ASV_00269	0	0.000000
bp_ASV_000226	ep_ASV_00379	0	51.562500
bp_ASV_000226	bp_ASV_000222	0	77.551020
bp_ASV_000226	ep_ASV_00350	0	59.649123
bp_ASV_000226	ep_ASV_00363	0	49.206349
bp_ASV_000226	en_ASV_00879	0	79.166667
bp_ASV_000226	bp_ASV_000271	0	79.166667
bp_ASV_000226	bp_ASV_000333	0	56.363636
bp_ASV_000226	bp_ASV_000431	0	53.571429
bp_ASV_000226	en_ASV_01073	0	64.814815
bp_ASV_000226	en_ASV_00406	0	68.000000
bp_ASV_000226	bp_ASV_000380	0	44.827586
bp_ASV_000226	bp_ASV_000306	0	82.608696
bp_ASV_000226	bp_ASV_000279	0	64.705882
bp_ASV_000226	bp_ASV_000462	0	64.705882
bp_ASV_000226	ep_ASV_00401	0	51.724138
bp_ASV_000226	bp_ASV_000406	0	50.909091
bp_ASV_000226	bp_ASV_000511	0	50.909091
bp_ASV_000226	bp_ASV_000302	0	76.595745
bp_ASV_000226	bn_ASV_000498	0	51.020408
bp_ASV_000226	bn_ASV_000692	0	53.191489
bp_ASV_000226	bn_ASV_000607	0	66.666667
bp_ASV_000226	ep_ASV_00162	0	54.716981
bp_ASV_000226	ep_ASV_00216	0	52.542373
bp_ASV_000226	ep_ASV_00301	0	64.150943
bp_ASV_000226	ep_ASV_00480	0	58.928571
bp_ASV_000226	en_ASV_00804	0	66.666667
bp_ASV_000226	en_ASV_00954	0	55.555556
bp_ASV_000226	en_ASV_00969	0	63.461538
bp_ASV_000226	en_ASV_01061	0	59.615385
bp_ASV_000226	bp_ASV_000319	0	82.222222
bp_ASV_000226	bn_ASV_000846	0	52.173913
bp_ASV_000226	ep_ASV_00232	0	48.275862
bp_ASV_000226	en_ASV_01138	0	61.538462
bp_ASV_000226	en_ASV_00848	0	54.385965
bp_ASV_000226	en_ASV_00612	0	54.545455
bp_ASV_000226	en_ASV_01194	0	62.745098
bp_ASV_000226	bp_ASV_000599	0	76.086957
bp_ASV_000226	bp_ASV_000257	0	62.000000
bp_ASV_000226	bp_ASV_000457	0	80.000000
bp_ASV_000226	bp_ASV_000415	0	76.086957
bp_ASV_000226	bn_ASV_000267	0	46.938776
bp_ASV_000226	bn_ASV_000832	0	56.521739
bn_ASV_000018	bn_ASV_000006	0	73.913043
bn_ASV_000018	bn_ASV_000010	0	75.892857
bn_ASV_000018	bn_ASV_000091	0	80.208333
bn_ASV_000018	bn_ASV_000020	0	81.000000
bn_ASV_000018	bn_ASV_000146	0	75.789474
bn_ASV_000018	bn_ASV_000133	0	76.288660
bn_ASV_000018	bn_ASV_000092	0	75.000000
bn_ASV_000018	bn_ASV_000221	0	81.818182
bn_ASV_000018	bn_ASV_000080	0	71.111111
bn_ASV_000018	bn_ASV_000102	0	71.578947
bn_ASV_000018	bn_ASV_000240	0	68.750000
bn_ASV_000018	bn_ASV_000256	0	68.539326
bn_ASV_000018	bn_ASV_000331	0	63.636364
bn_ASV_000018	bn_ASV_000179	0	73.626374
bn_ASV_000018	bn_ASV_000289	0	73.563218
bn_ASV_000018	bp_ASV_000024	0	73.214286
bn_ASV_000018	bn_ASV_000056	0	35.652174
bn_ASV_000018	en_ASV_00093	0	77.570093
bn_ASV_000018	bp_ASV_000041	0	70.270270
bn_ASV_000018	en_ASV_00153	0	75.000000
bn_ASV_000018	bn_ASV_000134	0	56.179775
bn_ASV_000018	bn_ASV_000213	0	52.272727
bn_ASV_000018	en_ASV_00214	0	74.257426
bn_ASV_000018	bn_ASV_000067	0	56.521739
bn_ASV_000018	bn_ASV_000113	0	55.813953
bn_ASV_000018	en_ASV_00365	0	68.627451
bn_ASV_000018	ep_ASV_00004	0	63.461538
bn_ASV_000018	bp_ASV_000080	0	66.336634
bn_ASV_000018	bn_ASV_000311	0	47.674419
bn_ASV_000018	en_ASV_00168	0	75.757576
bn_ASV_000018	en_ASV_00247	0	74.226804
bn_ASV_000018	en_ASV_00103	0	71.134021
bn_ASV_000018	bn_ASV_000135	0	51.162791
bn_ASV_000018	bn_ASV_000406	0	48.275862
bn_ASV_000018	en_ASV_00402	0	74.226804
bn_ASV_000018	bn_ASV_000141	0	53.846154
bn_ASV_000018	bn_ASV_000375	0	58.139535
bn_ASV_000018	bn_ASV_000380	0	50.574713
bn_ASV_000018	bn_ASV_000279	0	45.977011
bn_ASV_000018	en_ASV_00472	0	71.578947
bn_ASV_000018	en_ASV_00053	0	67.021277
bn_ASV_000018	bp_ASV_000221	0	66.304348
bn_ASV_000018	bn_ASV_000248	0	45.977011
bn_ASV_000018	en_ASV_00397	0	63.541667
bn_ASV_000018	en_ASV_00547	0	62.365591
bn_ASV_000018	bn_ASV_000257	0	45.348837
bn_ASV_000018	bp_ASV_000289	0	58.510638
bn_ASV_000018	bn_ASV_000262	0	50.000000
bn_ASV_000018	bn_ASV_000393	0	39.534884
bn_ASV_000018	bn_ASV_000425	0	41.379310
bn_ASV_000018	bn_ASV_000298	0	44.186047
bn_ASV_000018	en_ASV_00953	0	66.666667
bn_ASV_000018	bn_ASV_000294	0	40.697674
bn_ASV_000018	bn_ASV_000118	0	47.727273
bn_ASV_000018	en_ASV_00426	0	57.142857
bn_ASV_000018	bp_ASV_000179	0	48.958333
bn_ASV_000018	bn_ASV_000615	0	43.023256
bn_ASV_000018	en_ASV_00618	0	62.222222
bn_ASV_000018	bn_ASV_000559	0	35.227273
bn_ASV_000018	ep_ASV_00196	0	46.391753
bn_ASV_000018	bn_ASV_000320	0	39.772727
bn_ASV_000018	bn_ASV_000176	0	37.209302
bn_ASV_000018	bn_ASV_000409	0	34.883721
bn_ASV_000018	bp_ASV_000170	0	54.022989
bn_ASV_000018	bp_ASV_000113	0	52.272727
bn_ASV_000018	en_ASV_00570	0	57.471264
bn_ASV_000018	bn_ASV_000443	0	29.069767
bn_ASV_000018	en_ASV_00456	0	51.111111
bn_ASV_000018	bp_ASV_000135	0	48.314607
bn_ASV_000018	en_ASV_00993	0	58.888889
bn_ASV_000018	en_ASV_01161	0	47.191011
bn_ASV_000018	en_ASV_00403	0	46.590909
bn_ASV_000018	bp_ASV_000380	0	42.045455
bn_ASV_000018	bp_ASV_000406	0	42.528736
bn_ASV_000018	en_ASV_00969	0	46.511628
bn_ASV_000018	en_ASV_01061	0	44.186047
bn_ASV_000018	bp_ASV_000257	0	41.860465
bn_ASV_000018	bp_ASV_000393	0	38.636364
bn_ASV_000018	bn_ASV_000267	0	31.395349
ep_ASV_00294	bp_ASV_000045	0	50.000000
ep_ASV_00294	bp_ASV_000036	0	32.432432
ep_ASV_00294	bp_ASV_000022	0	56.043956
ep_ASV_00294	ep_ASV_00003	0	57.777778
ep_ASV_00294	ep_ASV_00061	0	55.434783
ep_ASV_00294	ep_ASV_00106	0	60.227273
ep_ASV_00294	bp_ASV_000017	0	16.981132
ep_ASV_00294	ep_ASV_00176	0	56.578947
ep_ASV_00294	ep_ASV_00171	0	55.223881
ep_ASV_00294	ep_ASV_00158	0	55.882353
ep_ASV_00294	ep_ASV_00107	0	53.731343
ep_ASV_00294	ep_ASV_00288	0	55.882353
ep_ASV_00294	ep_ASV_00269	0	46.268657
ep_ASV_00294	ep_ASV_00260	0	56.250000
ep_ASV_00294	ep_ASV_00306	0	53.125000
bn_ASV_000132	bn_ASV_000007	0	61.946903
bn_ASV_000132	bn_ASV_000001	0	60.683761
bn_ASV_000132	bn_ASV_000005	0	68.224299
bn_ASV_000132	bn_ASV_000087	0	50.427350
bn_ASV_000132	bn_ASV_000026	0	65.686275
bn_ASV_000132	bn_ASV_000155	0	68.041237
bn_ASV_000132	bn_ASV_000125	0	65.625000
bn_ASV_000132	bn_ASV_000092	0	66.666667
bn_ASV_000132	bn_ASV_000088	0	63.917526
bn_ASV_000132	bn_ASV_000078	0	82.926829
bn_ASV_000132	bn_ASV_000037	0	75.294118
bn_ASV_000132	bn_ASV_000184	0	68.235294
bn_ASV_000132	bn_ASV_000124	0	70.114943
bn_ASV_000132	bn_ASV_000151	0	79.268293
bn_ASV_000132	bn_ASV_000046	0	68.539326
bn_ASV_000132	bn_ASV_000017	0	76.190476
bn_ASV_000132	bn_ASV_000039	0	71.951220
bn_ASV_000132	bn_ASV_000080	0	63.953488
bn_ASV_000132	bn_ASV_000116	0	27.927928
bn_ASV_000132	bn_ASV_000025	0	41.964286
bn_ASV_000132	bn_ASV_000112	0	26.605505
bn_ASV_000132	bn_ASV_000028	0	28.828829
bn_ASV_000132	bn_ASV_000102	0	70.454545
bn_ASV_000132	bn_ASV_000059	0	73.170732
bn_ASV_000132	bn_ASV_000043	0	25.892857
bn_ASV_000132	bn_ASV_000089	0	68.181818
bn_ASV_000132	bn_ASV_000115	0	60.215054
bn_ASV_000132	bn_ASV_000073	0	65.432099
bn_ASV_000132	bn_ASV_000054	0	28.037383
bn_ASV_000132	bn_ASV_000413	0	70.270270
bn_ASV_000132	bp_ASV_000001	0	50.000000
bn_ASV_000132	bn_ASV_000230	0	64.935065
bn_ASV_000132	bn_ASV_000072	0	63.095238
bn_ASV_000132	bp_ASV_000155	0	62.857143
bn_ASV_000132	ep_ASV_00002	0	68.932039
bn_ASV_000132	bn_ASV_000244	0	55.952381
bn_ASV_000132	bn_ASV_000210	0	68.000000
bn_ASV_000132	bn_ASV_000062	0	21.904762
bn_ASV_000132	bn_ASV_000193	0	64.473684
bn_ASV_000132	bn_ASV_000475	0	66.233766
bn_ASV_000132	bn_ASV_000308	0	61.842105
bn_ASV_000132	bn_ASV_000239	0	69.736842
bn_ASV_000132	ep_ASV_00001	0	65.979381
bn_ASV_000132	bp_ASV_000022	0	39.130435
bn_ASV_000132	bn_ASV_000223	0	59.036145
bn_ASV_000132	bn_ASV_000107	0	67.500000
bn_ASV_000132	bn_ASV_000170	0	57.894737
bn_ASV_000132	bp_ASV_000087	0	39.823009
bn_ASV_000132	bn_ASV_000226	0	53.246753
bn_ASV_000132	bn_ASV_000304	0	57.894737
bn_ASV_000132	bn_ASV_000398	0	58.108108
bn_ASV_000132	bn_ASV_000232	0	60.810811
bn_ASV_000132	bn_ASV_000281	0	17.475728
bn_ASV_000132	en_ASV_00168	0	56.310680
bn_ASV_000132	bp_ASV_000078	0	66.304348
bn_ASV_000132	bn_ASV_000290	0	49.333333
bn_ASV_000132	bp_ASV_000124	0	64.835165
bn_ASV_000132	bn_ASV_000348	0	62.162162
bn_ASV_000132	bn_ASV_000271	0	58.666667
bn_ASV_000132	bn_ASV_000367	0	52.631579
bn_ASV_000132	bn_ASV_000197	0	49.367089
bn_ASV_000132	en_ASV_00109	0	70.786517
bn_ASV_000132	en_ASV_00112	0	68.888889
bn_ASV_000132	en_ASV_00206	0	63.043478
bn_ASV_000132	bp_ASV_000037	0	71.764706
bn_ASV_000132	bp_ASV_000077	0	28.070175
bn_ASV_000132	bn_ASV_000333	0	51.315789
bn_ASV_000132	bn_ASV_000511	0	54.666667
bn_ASV_000132	bn_ASV_000402	0	50.000000
bn_ASV_000132	bn_ASV_000431	0	54.054054
bn_ASV_000132	ep_ASV_00045	0	65.168539
bn_ASV_000132	bp_ASV_000132	0	62.500000
bn_ASV_000132	bp_ASV_000059	0	66.279070
bn_ASV_000132	bn_ASV_000306	0	52.702703
bn_ASV_000132	bn_ASV_000302	0	50.000000
bn_ASV_000132	bn_ASV_000462	0	46.052632
bn_ASV_000132	bn_ASV_000314	0	60.526316
bn_ASV_000132	en_ASV_00472	0	61.290323
bn_ASV_000132	bp_ASV_000017	0	61.363636
bn_ASV_000132	en_ASV_00512	0	62.921348
bn_ASV_000132	bp_ASV_000039	0	71.951220
bn_ASV_000132	bp_ASV_000116	0	23.893805
bn_ASV_000132	bn_ASV_000599	0	44.155844
bn_ASV_000132	ep_ASV_00019	0	27.027027
bn_ASV_000132	en_ASV_00119	0	65.476190
bn_ASV_000132	bp_ASV_000112	0	24.107143
bn_ASV_000132	bn_ASV_000217	0	11.428571
bn_ASV_000132	bp_ASV_000063	0	24.324324
bn_ASV_000132	bn_ASV_000060	0	76.000000
bn_ASV_000132	en_ASV_00092	0	65.116279
bn_ASV_000132	bp_ASV_000159	0	24.545455
bn_ASV_000132	bn_ASV_000252	0	55.128205
bn_ASV_000132	bn_ASV_000280	0	52.000000
bn_ASV_000132	bn_ASV_000457	0	48.648649
bn_ASV_000132	ep_ASV_00007	0	72.151899
bn_ASV_000132	bp_ASV_000073	0	61.904762
bn_ASV_000132	bn_ASV_000415	0	47.297297
bn_ASV_000132	bn_ASV_000251	0	9.183673
bn_ASV_000132	bn_ASV_000445	0	46.052632
bn_ASV_000132	bn_ASV_000245	0	15.740741
bn_ASV_000132	ep_ASV_00018	0	62.650602
bn_ASV_000132	en_ASV_00016	0	67.901235
bn_ASV_000132	bp_ASV_000219	0	20.720721
bn_ASV_000132	bn_ASV_000378	0	56.000000
bn_ASV_000132	ep_ASV_00029	0	66.250000
bn_ASV_000132	ep_ASV_00032	0	65.853659
bn_ASV_000132	bp_ASV_000156	0	21.100917
bn_ASV_000132	bp_ASV_000413	0	62.962963
bn_ASV_000132	bp_ASV_000043	0	19.090909
bn_ASV_000132	bp_ASV_000230	0	59.756098
bn_ASV_000132	bp_ASV_000044	0	20.183486
bn_ASV_000132	bn_ASV_000540	0	54.666667
bn_ASV_000132	bp_ASV_000210	0	63.291139
bn_ASV_000132	bn_ASV_000347	0	54.054054
bn_ASV_000132	en_ASV_00636	0	55.421687
bn_ASV_000132	bp_ASV_000054	0	16.513761
bn_ASV_000132	en_ASV_00766	0	52.941176
bn_ASV_000132	bp_ASV_000193	0	59.493671
bn_ASV_000132	en_ASV_00140	0	58.227848
bn_ASV_000132	bp_ASV_000334	0	58.227848
bn_ASV_000132	bp_ASV_000213	0	58.974359
bn_ASV_000132	bp_ASV_000304	0	56.962025
bn_ASV_000132	ep_ASV_00008	0	12.612613
bn_ASV_000132	ep_ASV_00081	0	56.962025
bn_ASV_000132	en_ASV_00059	0	17.924528
bn_ASV_000132	bp_ASV_000223	0	46.428571
bn_ASV_000132	bn_ASV_000476	0	45.205479
bn_ASV_000132	ep_ASV_00056	0	56.250000
bn_ASV_000132	bp_ASV_000062	0	12.962963
bn_ASV_000132	bp_ASV_000308	0	54.430380
bn_ASV_000132	bn_ASV_000720	0	41.095890
bn_ASV_000132	ep_ASV_00171	0	18.446602
bn_ASV_000132	bp_ASV_000239	0	55.128205
bn_ASV_000132	bp_ASV_000170	0	57.142857
bn_ASV_000132	bp_ASV_000232	0	53.164557
bn_ASV_000132	bn_ASV_000437	0	43.835616
bn_ASV_000132	bn_ASV_000691	0	46.666667
bn_ASV_000132	bn_ASV_000814	0	42.465753
bn_ASV_000132	bn_ASV_000510	0	43.243243
bn_ASV_000132	en_ASV_00110	0	14.285714
bn_ASV_000132	en_ASV_01063	0	56.097561
bn_ASV_000132	en_ASV_00696	0	56.962025
bn_ASV_000132	en_ASV_00715	0	57.142857
bn_ASV_000132	bn_ASV_000479	0	42.465753
bn_ASV_000132	en_ASV_00583	0	58.441558
bn_ASV_000132	bp_ASV_000398	0	54.545455
bn_ASV_000132	bn_ASV_000652	0	42.465753
bn_ASV_000132	bn_ASV_000484	0	50.666667
bn_ASV_000132	bn_ASV_000596	0	42.465753
bn_ASV_000132	ep_ASV_00070	0	56.578947
bn_ASV_000132	bp_ASV_000242	0	11.320755
bn_ASV_000132	bp_ASV_000290	0	53.246753
bn_ASV_000132	en_ASV_00327	0	17.142857
bn_ASV_000132	en_ASV_00672	0	52.500000
bn_ASV_000132	en_ASV_01180	0	51.898734
bn_ASV_000132	bn_ASV_000717	0	46.575342
bn_ASV_000132	ep_ASV_00040	0	47.500000
bn_ASV_000132	ep_ASV_00288	0	14.814815
bn_ASV_000132	bp_ASV_000367	0	52.631579
bn_ASV_000132	bp_ASV_000402	0	48.717949
bn_ASV_000132	bn_ASV_000554	0	41.891892
bn_ASV_000132	bn_ASV_000175	0	47.297297
bn_ASV_000132	bn_ASV_000057	0	4.081633
bn_ASV_000132	ep_ASV_00246	0	50.649351
bn_ASV_000132	ep_ASV_00264	0	51.948052
bn_ASV_000132	en_ASV_00310	0	13.861386
bn_ASV_000132	bp_ASV_000271	0	50.000000
bn_ASV_000132	bp_ASV_000431	0	48.051948
bn_ASV_000132	ep_ASV_00364	0	46.153846
bn_ASV_000132	bp_ASV_000306	0	45.454545
bn_ASV_000132	bp_ASV_000462	0	47.368421
bn_ASV_000132	bn_ASV_000498	0	39.726027
bn_ASV_000132	bn_ASV_000607	0	50.666667
bn_ASV_000132	ep_ASV_00162	0	46.666667
bn_ASV_000132	ep_ASV_00301	0	53.333333
bn_ASV_000132	en_ASV_00804	0	43.037975
bn_ASV_000132	en_ASV_00954	0	45.454545
bn_ASV_000132	bn_ASV_000846	0	34.246575
bn_ASV_000132	en_ASV_00612	0	43.037975
bn_ASV_000132	bp_ASV_000599	0	47.297297
bn_ASV_000132	bp_ASV_000415	0	41.558442
bn_ASV_000132	bp_ASV_000322	0	9.000000
en_ASV_00456	bn_ASV_000179	0	48.780488
en_ASV_00456	en_ASV_00134	0	44.036697
en_ASV_00456	en_ASV_00093	0	45.283019
en_ASV_00456	bn_ASV_000113	0	55.555556
en_ASV_00456	en_ASV_00247	0	58.333333
en_ASV_00456	en_ASV_00103	0	51.162791
en_ASV_00456	en_ASV_00375	0	57.831325
en_ASV_00456	en_ASV_00053	0	49.382716
en_ASV_00456	bn_ASV_000393	0	44.827586
en_ASV_00456	bn_ASV_000425	0	45.000000
en_ASV_00456	bn_ASV_000298	0	41.935484
en_ASV_00456	bn_ASV_000118	0	49.206349
en_ASV_00456	en_ASV_00426	0	52.857143
en_ASV_00456	bn_ASV_000615	0	45.000000
en_ASV_00456	en_ASV_00618	0	57.142857
en_ASV_00456	en_ASV_00993	0	50.704225
en_ASV_00456	en_ASV_01161	0	58.333333
en_ASV_00456	en_ASV_01056	0	50.000000
en_ASV_00456	en_ASV_01364	0	47.619048
bp_ASV_000361	bn_ASV_000015	0	29.411765
bp_ASV_000361	bn_ASV_000092	0	44.827586
bp_ASV_000361	bn_ASV_000088	0	47.727273
bp_ASV_000361	bn_ASV_000037	0	53.846154
bp_ASV_000361	bn_ASV_000039	0	57.746479
bp_ASV_000361	bn_ASV_000043	0	12.000000
bp_ASV_000361	bn_ASV_000073	0	59.090909
bp_ASV_000361	bp_ASV_000015	0	31.896552
bp_ASV_000361	bn_ASV_000230	0	60.655738
bp_ASV_000361	ep_ASV_00002	0	42.156863
bp_ASV_000361	bn_ASV_000244	0	54.545455
bp_ASV_000361	bn_ASV_000193	0	62.711864
bp_ASV_000361	bn_ASV_000308	0	54.098361
bp_ASV_000361	bp_ASV_000146	0	44.086022
bp_ASV_000361	ep_ASV_00001	0	46.666667
bp_ASV_000361	bn_ASV_000067	0	54.545455
bp_ASV_000361	bn_ASV_000107	0	59.090909
bp_ASV_000361	bn_ASV_000170	0	59.649123
bp_ASV_000361	bn_ASV_000361	0	65.454545
bp_ASV_000361	bn_ASV_000226	0	58.928571
bp_ASV_000361	bn_ASV_000398	0	51.724138
bp_ASV_000361	bp_ASV_000080	0	50.000000
bp_ASV_000361	bn_ASV_000232	0	55.172414
bp_ASV_000361	en_ASV_00168	0	45.054945
bp_ASV_000361	ep_ASV_00037	0	47.058824
bp_ASV_000361	bp_ASV_000124	0	55.128205
bp_ASV_000361	bp_ASV_000088	0	57.894737
bp_ASV_000361	bn_ASV_000271	0	60.714286
bp_ASV_000361	bn_ASV_000367	0	55.357143
bp_ASV_000361	en_ASV_00109	0	50.000000
bp_ASV_000361	bp_ASV_000090	0	12.264151
bp_ASV_000361	en_ASV_00206	0	44.047619
bp_ASV_000361	bp_ASV_000037	0	58.108108
bp_ASV_000361	bn_ASV_000511	0	50.000000
bp_ASV_000361	ep_ASV_00045	0	51.282051
bp_ASV_000361	bp_ASV_000059	0	58.333333
bp_ASV_000361	bn_ASV_000279	0	51.785714
bp_ASV_000361	bn_ASV_000302	0	54.545455
bp_ASV_000361	bn_ASV_000314	0	60.344828
bp_ASV_000361	en_ASV_00053	0	53.333333
bp_ASV_000361	bp_ASV_000039	0	57.746479
